basket,fee_scenario,fee_rt,n,mean_pct,median_pct,sd_pct,win_rate,total_return_pct,max_drawdown_pct,t_stat_gross,sharpe_per_trade
basket4,gross,0.0,241,0.15585822981523226,0.11422464009389749,0.8607350549420248,0.5643153526970954,37.561833385470976,6.73047797685995,2.811051291113593,0.1810757316323432
basket4,maker_rt,0.0004,241,0.11585822981523225,0.0742246400938975,0.8607350549420248,0.5477178423236515,27.921833385470972,7.45683375763539,2.811051291113593,0.1346038239641999
basket4,taker_rt,0.001,241,0.055858229815232224,0.01422464009389749,0.8607350549420248,0.5062240663900415,13.461833385470968,8.952234454592222,2.811051291113593,0.06489596246198498
basket5,gross,0.0,241,0.17064681403474674,0.128328185396056,0.8694275630305882,0.5809128630705395,41.125882182373964,6.701759726873934,3.0470059440045647,0.1962749069513259
basket5,maker_rt,0.0004,241,0.13064681403474673,0.08832818539605601,0.8694275630305882,0.5560165975103735,31.48588218237396,7.8617597268739265,3.0470059440045647,0.15026762388271594
basket5,taker_rt,0.001,241,0.07064681403474672,0.028328185396056006,0.8694275630305882,0.5186721991701245,17.02588218237396,9.601759726873924,3.0470059440045647,0.08125669927980099
