dataset_id,provider,sample,universe_type,weighting_class,frequency,model,dgp,scenario,empirical_standardized_coefficient,empirical_hac_p_value,null_repetitions,null_mean,null_std,null_ci_lower,null_median,null_ci_upper,empirical_percentile_in_null,negative_tail_monte_carlo_p,negative_tail_q_value_bh_fdr,more_negative_than_null_bh
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,daily,standard_csad,common_factor,n14_daily_lagged,0.11481124326147996,0.15882461081861632,300,0.07503225779544181,0.07178359100448253,-0.05591962171008601,0.07084772856243732,0.2232656055787424,0.7033333333333334,0.7043189368770764,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,daily,standard_csad,fat_tail_correlated,n14_daily_lagged,0.11481124326147996,0.15882461081861632,300,0.06286963297071385,0.07820526170073189,-0.0697243368652655,0.05361806438260888,0.22270420703308888,0.77,0.770764119601329,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,daily,standard_csad,heteroskedastic_factor,n14_daily_lagged,0.11481124326147996,0.15882461081861632,300,0.006455384223689558,0.08210912123159861,-0.14828841446467653,0.0003517508825898311,0.17615414860607428,0.9,0.9003322259136213,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,daily,standard_csad,independent_gaussian,n14_daily_lagged,0.11481124326147996,0.15882461081861632,300,0.161981244867375,0.08384718999985104,0.030362038327789588,0.15575212254644244,0.345523016456748,0.30333333333333334,0.30564784053156147,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,daily,no_intercept_csad,common_factor,n14_daily_lagged,-0.4769606371379955,0.0017570952116112068,300,-3.814926739671407,0.18583170802087,-4.148378289098402,-3.81572562718691,-3.424190964889488,1.0,1.0,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,daily,no_intercept_csad,fat_tail_correlated,n14_daily_lagged,-0.4769606371379955,0.0017570952116112068,300,-2.260351278357193,0.35040847265242553,-2.8483568300502364,-2.2762291542343607,-1.549329754986949,1.0,1.0,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,daily,no_intercept_csad,heteroskedastic_factor,n14_daily_lagged,-0.4769606371379955,0.0017570952116112068,300,-0.8649945812181613,0.16315070067287563,-1.1628277486769405,-0.873729377161125,-0.5429573370473565,0.99,0.9900332225913622,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,daily,no_intercept_csad,independent_gaussian,n14_daily_lagged,-0.4769606371379955,0.0017570952116112068,300,-3.6055339068357837,0.29640690822710514,-4.051458416417231,-3.660286906346113,-2.993967874097752,1.0,1.0,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,daily,scsad,common_factor,n14_daily_lagged,-0.11829673513084671,0.05069453557177021,300,-0.4950660969622524,0.035823786617195194,-0.5558462762573013,-0.4988553355258646,-0.4124416855399364,1.0,1.0,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,daily,scsad,fat_tail_correlated,n14_daily_lagged,-0.11829673513084671,0.05069453557177021,300,-0.34478723400624384,0.04967276591377283,-0.43598332996061534,-0.3430520233234542,-0.2606480229374286,1.0,1.0,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,daily,scsad,heteroskedastic_factor,n14_daily_lagged,-0.11829673513084671,0.05069453557177021,300,-0.2533216684610822,0.0391210377068409,-0.3230173236535741,-0.2539945760746291,-0.1697870383612285,1.0,1.0,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,daily,scsad,independent_gaussian,n14_daily_lagged,-0.11829673513084671,0.05069453557177021,300,-0.4567430411913602,0.05359333746569184,-0.5324845626677294,-0.4645774442544737,-0.33420325168200693,1.0,1.0,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,weekly,standard_csad,common_factor,n14_weekly_lagged,0.002749240410840212,0.9663716587067787,300,0.07832215818931641,0.20039413830283195,-0.29754941102943505,0.08418045905248034,0.49083023076622984,0.33666666666666667,0.3388704318936877,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,weekly,standard_csad,fat_tail_correlated,n14_weekly_lagged,0.002749240410840212,0.9663716587067787,300,0.07277008545583631,0.20053500631181378,-0.2617045647838891,0.044198906827858625,0.5272828572410986,0.39,0.3920265780730897,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,weekly,standard_csad,heteroskedastic_factor,n14_weekly_lagged,0.002749240410840212,0.9663716587067787,300,-0.01137921067657464,0.18500666892005588,-0.337950290482701,-0.02141892755124318,0.3610711354287607,0.5533333333333333,0.5548172757475083,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,weekly,standard_csad,independent_gaussian,n14_weekly_lagged,0.002749240410840212,0.9663716587067787,300,0.1959068851721406,0.20746439357275556,-0.21308019880407952,0.19351398002904555,0.6001311733816154,0.18,0.18272425249169436,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,weekly,no_intercept_csad,common_factor,n14_weekly_lagged,-0.6893798545672787,7.712284618671798e-06,300,-3.8807603507498643,0.42134657704725353,-4.710143936889614,-3.8832087933267,-3.046875061544895,1.0,1.0,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,weekly,no_intercept_csad,fat_tail_correlated,n14_weekly_lagged,-0.6893798545672787,7.712284618671798e-06,300,-2.7210997159874992,0.47236624151468215,-3.4930763543724814,-2.7363573669011614,-1.7079327656546595,0.9966666666666667,0.9966777408637874,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,weekly,no_intercept_csad,heteroskedastic_factor,n14_weekly_lagged,-0.6893798545672787,7.712284618671798e-06,300,-1.2323430402056563,0.3139378281010965,-1.8418226779576383,-1.2188060820317546,-0.6956976783493622,0.9733333333333334,0.973421926910299,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,weekly,no_intercept_csad,independent_gaussian,n14_weekly_lagged,-0.6893798545672787,7.712284618671798e-06,300,-3.7322534114296104,0.4869918817159539,-4.484105636534779,-3.791573008742315,-2.6906177408592202,1.0,1.0,1.0,False
binance_fixed14_lagged,binance,five_year,fixed_survivor_14,lagged_liquidity,weekly,scsad,common_factor,n14_weekly_lagged,-0.2362892203314821,0.0015965805218749944,300,-0.5371474774495701,0.06333945577565764,-0.660094356901554,-0.5384738882421437,-0.4143623301903956,1.0,1.0,1.0,False
