dataset_id,frequency,period,active_assets,weight_hhi,max_weight,btc_weight,market_return,csad
cmc_fixed62_historical_current,daily,2018-01-18 00:00:00+00:00,62,0.19909958423566393,0.3739557671890054,0.3739557671890054,0.04816053739231611,0.0450322036116095
cmc_fixed62_historical_current,daily,2018-01-19 00:00:00+00:00,62,0.1995244256540211,0.3760964308728781,0.3760964308728781,0.006193872082753941,0.05821448396975281
cmc_fixed62_historical_current,daily,2018-01-20 00:00:00+00:00,62,0.20083045053959744,0.3791875141922903,0.3791875141922903,0.09842388395285788,0.051508037784184314
cmc_fixed62_historical_current,daily,2018-01-21 00:00:00+00:00,62,0.20512387167738205,0.3834088927759174,0.3834088927759174,-0.11693418184346285,0.05282584898890841
cmc_fixed62_historical_current,daily,2018-01-22 00:00:00+00:00,62,0.20446587465297814,0.38095522043869423,0.38095522043869423,-0.05261153903121887,0.03593778178966699
cmc_fixed62_historical_current,daily,2018-01-23 00:00:00+00:00,62,0.2052016964382599,0.38274017480415995,0.38274017480415995,-0.010395299557980743,0.035993080671667274
cmc_fixed62_historical_current,daily,2018-01-24 00:00:00+00:00,62,0.20534105886193582,0.3814768454263641,0.3814768454263641,0.048034858318865975,0.0427020672383957
cmc_fixed62_historical_current,daily,2018-01-25 00:00:00+00:00,62,0.20391432551452185,0.37991263515998747,0.37991263515998747,-0.004484418075946602,0.04208679255266251
cmc_fixed62_historical_current,daily,2018-01-26 00:00:00+00:00,62,0.20587909761277293,0.38251882072828847,0.38251882072828847,-0.014046406010719797,0.043459826561341834
cmc_fixed62_historical_current,daily,2018-01-27 00:00:00+00:00,62,0.2062860723790761,0.38135275767841526,0.38135275767841526,0.027476989480759172,0.038681136181345575
cmc_fixed62_historical_current,daily,2018-01-28 00:00:00+00:00,62,0.2026684692180054,0.36800408155268954,0.36800408155268954,0.06650392492806548,0.06252938183286455
cmc_fixed62_historical_current,daily,2018-01-29 00:00:00+00:00,62,0.2025863002258341,0.3691366321533161,0.3691366321533161,-0.045144938349631146,0.04381944290803818
cmc_fixed62_historical_current,daily,2018-01-30 00:00:00+00:00,62,0.20768915209428326,0.37358817191710525,0.37358817191710525,-0.12295902927663603,0.04935200559640829
cmc_fixed62_historical_current,daily,2018-01-31 00:00:00+00:00,62,0.20585641121720447,0.3686662218521705,0.3686662218521705,0.024341823939652233,0.04189573411674376
cmc_fixed62_historical_current,daily,2018-02-01 00:00:00+00:00,62,0.21425174508788986,0.3745152448240967,0.3745152448240967,-0.12398467123604864,0.052401231797489074
cmc_fixed62_historical_current,daily,2018-02-02 00:00:00+00:00,62,0.21828005727102476,0.38772613187104815,0.38772613187104815,-0.07174309771778008,0.03694436875899121
cmc_fixed62_historical_current,daily,2018-02-03 00:00:00+00:00,62,0.21423708027447497,0.3823812539258016,0.3823812539258016,0.05253855918336457,0.0384529876729505
cmc_fixed62_historical_current,daily,2018-02-04 00:00:00+00:00,62,0.21799330838304917,0.38999958640376015,0.38999958640376015,-0.12242932966041452,0.04733687492085913
cmc_fixed62_historical_current,daily,2018-02-05 00:00:00+00:00,62,0.22278060458889498,0.3951308800095556,0.3951308800095556,-0.1864014049865819,0.07476955704055759
cmc_fixed62_historical_current,daily,2018-02-06 00:00:00+00:00,62,0.21668697991147012,0.3875886663630299,0.3875886663630299,0.12858807719583243,0.06760530542666697
cmc_fixed62_historical_current,daily,2018-02-07 00:00:00+00:00,62,0.2215868188174816,0.395667628861033,0.395667628861033,-0.0376544801163775,0.044833971296730384
cmc_fixed62_historical_current,daily,2018-02-08 00:00:00+00:00,62,0.21527518748547933,0.38881458045110856,0.38881458045110856,0.10007557604917543,0.03885987450520548
cmc_fixed62_historical_current,daily,2018-02-09 00:00:00+00:00,62,0.20879851670957172,0.37918967882510823,0.37918967882510823,0.08186776090262271,0.047307130575116284
cmc_fixed62_historical_current,daily,2018-02-10 00:00:00+00:00,62,0.20808495971559812,0.3775131412172621,0.3775131412172621,-0.007681055390536864,0.049101263679140084
cmc_fixed62_historical_current,daily,2018-02-11 00:00:00+00:00,62,0.20992539999087464,0.3789038338497204,0.3789038338497204,-0.06231236474305283,0.03093005079140736
cmc_fixed62_historical_current,daily,2018-02-12 00:00:00+00:00,62,0.21236668090889615,0.384385798663681,0.384385798663681,0.07932295611366985,0.027835148315307857
cmc_fixed62_historical_current,daily,2018-02-13 00:00:00+00:00,62,0.21092218960883943,0.3823763462230595,0.3823763462230595,-0.03198913532745667,0.03532118745476515
cmc_fixed62_historical_current,daily,2018-02-14 00:00:00+00:00,62,0.20947987524229505,0.3816488641200824,0.3816488641200824,0.10163617260105524,0.03883542005325953
cmc_fixed62_historical_current,daily,2018-02-15 00:00:00+00:00,62,0.21492853339668838,0.39285010452056646,0.39285010452056646,0.039792314518699946,0.04360700777341906
cmc_fixed62_historical_current,daily,2018-02-16 00:00:00+00:00,62,0.21265317517623059,0.39026002869933046,0.39026002869933046,0.013653496368619905,0.036323623978808596
cmc_fixed62_historical_current,daily,2018-02-17 00:00:00+00:00,62,0.21908874445684398,0.40140769730779535,0.40140769730779535,0.05468914093413501,0.036371634372721166
cmc_fixed62_historical_current,daily,2018-02-18 00:00:00+00:00,62,0.22223266923694174,0.40482107093180414,0.40482107093180414,-0.060175736092210365,0.036717235063744594
cmc_fixed62_historical_current,daily,2018-02-19 00:00:00+00:00,62,0.22677946183463082,0.4130588543877351,0.4130588543877351,0.04303019910731984,0.028975970223157052
cmc_fixed62_historical_current,daily,2018-02-20 00:00:00+00:00,62,0.2389043928114234,0.43084030615501767,0.43084030615501767,-0.025396083665589993,0.07430837738123985
cmc_fixed62_historical_current,daily,2018-02-21 00:00:00+00:00,62,0.23756079456083828,0.428861353260845,0.428861353260845,-0.05976993510076731,0.03311187969245134
cmc_fixed62_historical_current,daily,2018-02-22 00:00:00+00:00,62,0.23844747891905183,0.42833471509515875,0.42833471509515875,-0.06491722068730027,0.030795906521059162
cmc_fixed62_historical_current,daily,2018-02-23 00:00:00+00:00,62,0.23431725079735602,0.42155040134662347,0.42155040134662347,0.045241924672119696,0.03326086278555689
cmc_fixed62_historical_current,daily,2018-02-24 00:00:00+00:00,62,0.23324611460203387,0.41892620304122247,0.41892620304122247,-0.04216534757383221,0.02551039002830594
cmc_fixed62_historical_current,daily,2018-02-25 00:00:00+00:00,62,0.23075454743323134,0.41481728605785995,0.41481728605785995,-0.005136577060092446,0.0353231866665058
cmc_fixed62_historical_current,daily,2018-02-26 00:00:00+00:00,62,0.23641634407469456,0.4242660664837177,0.4242660664837177,0.047972593573780684,0.035557767103549465
cmc_fixed62_historical_current,daily,2018-02-27 00:00:00+00:00,62,0.24058737567741323,0.4307241543078941,0.4307241543078941,0.019141795388817922,0.0367245340400645
cmc_fixed62_historical_current,daily,2018-02-28 00:00:00+00:00,62,0.24412477330663146,0.43392192800851875,0.43392192800851875,-0.03830398974239742,0.03665760852350708
cmc_fixed62_historical_current,daily,2018-03-01 00:00:00+00:00,62,0.24657493728500846,0.4389014995316707,0.4389014995316707,0.040695924075348826,0.038822129231263984
cmc_fixed62_historical_current,daily,2018-03-02 00:00:00+00:00,62,0.2517637242119015,0.4463429969026888,0.4463429969026888,-0.004227842961045268,0.037856641931626696
cmc_fixed62_historical_current,daily,2018-03-03 00:00:00+00:00,62,0.25872324524955975,0.4557845917878942,0.4557845917878942,0.015129691586447128,0.04380172233326737
cmc_fixed62_historical_current,daily,2018-03-04 00:00:00+00:00,62,0.2546265200389677,0.4501085828875051,0.4501085828875051,0.014906072013838775,0.02956699237282811
cmc_fixed62_historical_current,daily,2018-03-05 00:00:00+00:00,62,0.2595421207649213,0.4567565721412305,0.4567565721412305,-0.009269409028465144,0.030108871565671595
cmc_fixed62_historical_current,daily,2018-03-06 00:00:00+00:00,62,0.25754886056076687,0.45259678778807216,0.45259678778807216,-0.06180267137118104,0.03901034475277232
cmc_fixed62_historical_current,daily,2018-03-07 00:00:00+00:00,62,0.25852446283514896,0.45344949492878833,0.45344949492878833,-0.08022211972217481,0.04698822773959826
cmc_fixed62_historical_current,daily,2018-03-08 00:00:00+00:00,62,0.25937073525467846,0.45460993254727,0.45460993254727,-0.06115188965055683,0.04333540347432394
cmc_fixed62_historical_current,daily,2018-03-09 00:00:00+00:00,62,0.2547386823980338,0.44692424067931874,0.44692424067931874,0.011139890069046362,0.036645806921810305
cmc_fixed62_historical_current,daily,2018-03-10 00:00:00+00:00,62,0.2562870705055588,0.4490816349846114,0.4490816349846114,-0.056617870713750844,0.022315539037956515
cmc_fixed62_historical_current,daily,2018-03-11 00:00:00+00:00,62,0.25811175641071316,0.45280259443304877,0.45280259443304877,0.06922978578902543,0.022335223175415458
cmc_fixed62_historical_current,daily,2018-03-12 00:00:00+00:00,61,0.2591283200240888,0.4534254607972796,0.4534254607972796,-0.04077606485721046,0.03883249595596201
cmc_fixed62_historical_current,daily,2018-03-13 00:00:00+00:00,61,0.25951262024121347,0.4547201110487552,0.4547201110487552,-0.003089732623920856,0.034797090781232755
cmc_fixed62_historical_current,daily,2018-03-14 00:00:00+00:00,61,0.2627741148746251,0.45861135196345526,0.45861135196345526,-0.11502988094462788,0.03592026831972788
cmc_fixed62_historical_current,daily,2018-03-15 00:00:00+00:00,61,0.2658192405642248,0.4621127949635011,0.4621127949635011,-0.003711829895649137,0.03835402596942691
cmc_fixed62_historical_current,daily,2018-03-16 00:00:00+00:00,61,0.2681666658122935,0.4656541141427099,0.4656541141427099,-0.002987948734034142,0.029384853889293034
cmc_fixed62_historical_current,daily,2018-03-17 00:00:00+00:00,61,0.2735995028387208,0.4728559078578654,0.4728559078578654,-0.06687306583703087,0.0438392318546592
cmc_fixed62_historical_current,daily,2018-03-18 00:00:00+00:00,61,0.2782547000771301,0.481158126246291,0.481158126246291,0.02098060737764835,0.03538508238879186
cmc_fixed62_historical_current,daily,2018-03-19 00:00:00+00:00,61,0.2691105966018104,0.47257309969281136,0.47257309969281136,0.06768349077672312,0.05036578695725947
cmc_fixed62_historical_current,daily,2018-03-20 00:00:00+00:00,61,0.2708018449080972,0.47680065366412316,0.47680065366412316,0.02386749435567009,0.047898602642139534
cmc_fixed62_historical_current,daily,2018-03-21 00:00:00+00:00,61,0.2711393996481204,0.4772039369027788,0.4772039369027788,0.00048574776075863645,0.04871184481949523
cmc_fixed62_historical_current,daily,2018-03-22 00:00:00+00:00,61,0.2726392831722226,0.47974495188828353,0.47974495188828353,-0.02798205358616298,0.029968632570092055
cmc_fixed62_historical_current,daily,2018-03-23 00:00:00+00:00,61,0.27686159930328214,0.4850367385478396,0.4850367385478396,0.00682708121399272,0.055480659504144006
cmc_fixed62_historical_current,daily,2018-03-24 00:00:00+00:00,61,0.2746510783978102,0.48293833480024345,0.48293833480024345,-0.019375392784276524,0.056461430384619773
cmc_fixed62_historical_current,daily,2018-03-25 00:00:00+00:00,61,0.27216199488082504,0.47958256617227674,0.47958256617227674,-0.013054308774172884,0.02734902780611916
cmc_fixed62_historical_current,daily,2018-03-26 00:00:00+00:00,61,0.278872475041443,0.4878469977210758,0.4878469977210758,-0.05118117691827576,0.037980082627261116
cmc_fixed62_historical_current,daily,2018-03-27 00:00:00+00:00,61,0.2816529123066826,0.4920813009180863,0.4920813009180863,-0.05541773971071616,0.024300719701068493
cmc_fixed62_historical_current,daily,2018-03-28 00:00:00+00:00,61,0.2829840616839381,0.4947064207408622,0.4947064207408622,0.010245792010251047,0.030009480244991633
cmc_fixed62_historical_current,daily,2018-03-29 00:00:00+00:00,61,0.2886053682245823,0.5020268417485232,0.5020268417485232,-0.11878842401907987,0.03914187291298737
cmc_fixed62_historical_current,daily,2018-03-30 00:00:00+00:00,61,0.28136828487716226,0.49227093183389076,0.49227093183389076,-0.0192418716271956,0.02625608997347816
cmc_fixed62_historical_current,daily,2018-03-31 00:00:00+00:00,61,0.2837444478749277,0.4949512786007339,0.4949512786007339,0.006852097364767811,0.032998029261917264
cmc_fixed62_historical_current,daily,2018-04-01 00:00:00+00:00,61,0.2888288971271377,0.5011757139747907,0.5011757139747907,-0.03186974988002076,0.02785996418471947
cmc_fixed62_historical_current,daily,2018-04-02 00:00:00+00:00,61,0.28720099326617793,0.5004848243216001,0.5004848243216001,0.035820172694947874,0.037327390931207606
cmc_fixed62_historical_current,daily,2018-04-03 00:00:00+00:00,61,0.27932049644832446,0.4915435061617946,0.4915435061617946,0.06977702236172699,0.04158218182774244
cmc_fixed62_historical_current,daily,2018-04-04 00:00:00+00:00,61,0.28436966602581915,0.4967490045775742,0.4967490045775742,-0.09462194247725964,0.03399108542673166
cmc_fixed62_historical_current,daily,2018-04-05 00:00:00+00:00,61,0.2813316265358398,0.49341827715983094,0.49341827715983094,0.0011295720591257238,0.03606393948487415
cmc_fixed62_historical_current,daily,2018-04-06 00:00:00+00:00,61,0.28468910157631405,0.49712634461528676,0.49712634461528676,-0.033473334103990546,0.024851724998062066
cmc_fixed62_historical_current,daily,2018-04-07 00:00:00+00:00,61,0.2859385806278856,0.4984752354641185,0.4984752354641185,0.03787555612818662,0.022043663404651824
cmc_fixed62_historical_current,daily,2018-04-08 00:00:00+00:00,61,0.283163711918774,0.49483140033317646,0.49483140033317646,0.023476248056872127,0.020143252710456982
cmc_fixed62_historical_current,daily,2018-04-09 00:00:00+00:00,61,0.27921964938320565,0.4895106153110673,0.4895106153110673,-0.025655633265176003,0.02530192232766358
cmc_fixed62_historical_current,daily,2018-04-10 00:00:00+00:00,61,0.27733025157453955,0.48644099435502797,0.48644099435502797,0.01577905130998522,0.03279499193925449
cmc_fixed62_historical_current,daily,2018-04-11 00:00:00+00:00,61,0.2675116227193314,0.475445708288666,0.475445708288666,0.04366015891838903,0.030070032666336167
cmc_fixed62_historical_current,daily,2018-04-12 00:00:00+00:00,61,0.266785140013725,0.4739744995641597,0.4739744995641597,0.12758055720857972,0.03531373928275031
cmc_fixed62_historical_current,daily,2018-04-13 00:00:00+00:00,61,0.2672234918524695,0.47431549060684436,0.47431549060684436,0.00035889850490756516,0.03629416171180825
cmc_fixed62_historical_current,daily,2018-04-14 00:00:00+00:00,61,0.2670614172953763,0.47414795354947137,0.47414795354947137,0.011832889983739063,0.03624125433280183
cmc_fixed62_historical_current,daily,2018-04-15 00:00:00+00:00,61,0.26190382423889375,0.468019789473733,0.468019789473733,0.05548294102917942,0.027748382177998167
cmc_fixed62_historical_current,daily,2018-04-16 00:00:00+00:00,61,0.2592919255305563,0.4657568469382545,0.4657568469382545,-0.02781977329746955,0.029188172307293415
cmc_fixed62_historical_current,daily,2018-04-17 00:00:00+00:00,61,0.2567528726264203,0.4629734940126062,0.4629734940126062,-0.01337158567738389,0.03152839303302756
cmc_fixed62_historical_current,daily,2018-04-18 00:00:00+00:00,61,0.24636833581834042,0.45153382856492275,0.45153382856492275,0.05830173079116277,0.03999726927826777
cmc_fixed62_historical_current,daily,2018-04-19 00:00:00+00:00,61,0.23792923700346152,0.4383501926022922,0.4383501926022922,0.04617420047348652,0.023978954986783436
cmc_fixed62_historical_current,daily,2018-04-20 00:00:00+00:00,61,0.23155631381580458,0.42919191348813185,0.42919191348813185,0.08615347412481277,0.04384388745295121
cmc_fixed62_historical_current,daily,2018-04-21 00:00:00+00:00,61,0.2373564584827372,0.43713545448127694,0.43713545448127694,-0.012441267427043295,0.04090926835195983
cmc_fixed62_historical_current,daily,2018-04-22 00:00:00+00:00,61,0.2336259189668307,0.43106401876956163,0.43106401876956163,0.003623066886364956,0.042854369137318
cmc_fixed62_historical_current,daily,2018-04-23 00:00:00+00:00,61,0.22703457782052727,0.42266667615511666,0.42266667615511666,0.03493990677724031,0.03616137872932823
cmc_fixed62_historical_current,daily,2018-04-24 00:00:00+00:00,61,0.22679492860288317,0.4222509493673348,0.4222509493673348,0.08433663988310114,0.038509308907877765
cmc_fixed62_historical_current,daily,2018-04-25 00:00:00+00:00,61,0.23347545482291523,0.43251682505439754,0.43251682505439754,-0.11540060382811651,0.053143603792181596
cmc_fixed62_historical_current,daily,2018-04-26 00:00:00+00:00,61,0.22708403164890983,0.424218430519455,0.424218430519455,0.0677690014446414,0.040381411472863164
cmc_fixed62_historical_current,daily,2018-04-27 00:00:00+00:00,61,0.22666571094019616,0.4235182813825762,0.4235182813825762,-0.030330175949490897,0.030961017800801502
cmc_fixed62_historical_current,daily,2018-04-28 00:00:00+00:00,61,0.22088380657572362,0.4163213818760805,0.4163213818760805,0.05702403429867671,0.03001668282707726
cmc_fixed62_historical_current,daily,2018-04-29 00:00:00+00:00,61,0.2159926046042131,0.4108592043828423,0.4108592043828423,0.021300100082382246,0.04107574649229383
cmc_fixed62_historical_current,daily,2018-04-30 00:00:00+00:00,61,0.22212876851260543,0.4185727590754382,0.4185727590754382,-0.03701068120147957,0.03591722278961223
cmc_fixed62_historical_current,daily,2018-05-01 00:00:00+00:00,61,0.2177454799077502,0.4125320050680607,0.4125320050680607,0.001404977216902264,0.022919782859585965
cmc_fixed62_historical_current,daily,2018-05-02 00:00:00+00:00,61,0.2147595698723941,0.4085854017123338,0.4085854017123338,0.022540474123370128,0.03094502024411456
cmc_fixed62_historical_current,daily,2018-05-03 00:00:00+00:00,61,0.2186072643111519,0.40855420102738094,0.40855420102738094,0.05465682884532626,0.04861121921590454
cmc_fixed62_historical_current,daily,2018-05-04 00:00:00+00:00,61,0.2191122461880745,0.4079928423189501,0.4079928423189501,-0.002961950667489383,0.030720295712924787
cmc_fixed62_historical_current,daily,2018-05-05 00:00:00+00:00,61,0.21713671211294386,0.40354995327767207,0.40354995327767207,0.027612985763422047,0.038162524965364784
cmc_fixed62_historical_current,daily,2018-05-06 00:00:00+00:00,61,0.217628635134851,0.40460091710538854,0.40460091710538854,-0.02340762555294285,0.023659317052714415
cmc_fixed62_historical_current,daily,2018-05-07 00:00:00+00:00,61,0.2187196895537549,0.40745426821033687,0.40745426821033687,-0.0365474904449319,0.025152208142101343
cmc_fixed62_historical_current,daily,2018-05-08 00:00:00+00:00,61,0.218458605210117,0.4063895495213983,0.4063895495213983,-0.012183443012144298,0.021561209551157024
cmc_fixed62_historical_current,daily,2018-05-09 00:00:00+00:00,61,0.22155653037794434,0.4104206356000055,0.4104206356000055,-0.00012739343178520834,0.02881160355743733
cmc_fixed62_historical_current,daily,2018-05-10 00:00:00+00:00,61,0.22583772993991622,0.4153886402470721,0.4153886402470721,-0.04255259223703641,0.03391959257599358
cmc_fixed62_historical_current,daily,2018-05-11 00:00:00+00:00,61,0.2321268303097976,0.4221993285706611,0.4221993285706611,-0.08491942314617201,0.04074607548697007
cmc_fixed62_historical_current,daily,2018-05-12 00:00:00+00:00,61,0.2288611739363227,0.41834468057648305,0.41834468057648305,0.016941699692192332,0.026943334221430085
cmc_fixed62_historical_current,daily,2018-05-13 00:00:00+00:00,61,0.22519180236666644,0.41144532428146535,0.41144532428146535,0.042184269151103994,0.026481153402883855
cmc_fixed62_historical_current,daily,2018-05-14 00:00:00+00:00,61,0.227387237327363,0.41427789709649704,0.41427789709649704,-0.007508118443250716,0.031491543034578386
cmc_fixed62_historical_current,daily,2018-05-15 00:00:00+00:00,61,0.2310976804665098,0.4190164174998158,0.4190164174998158,-0.03515812204125238,0.035063376352770764
cmc_fixed62_historical_current,daily,2018-05-16 00:00:00+00:00,61,0.23090648345461678,0.4175482441083827,0.4175482441083827,-0.013153891497666203,0.030591768169864333
cmc_fixed62_historical_current,daily,2018-05-17 00:00:00+00:00,61,0.23470578692919086,0.4229245215756909,0.4229245215756909,-0.04622911424504926,0.030846666009170607
cmc_fixed62_historical_current,daily,2018-05-18 00:00:00+00:00,61,0.2332989080880013,0.42073207100450094,0.42073207100450094,0.024435657887964052,0.02731197404676909
cmc_fixed62_historical_current,daily,2018-05-19 00:00:00+00:00,61,0.2342809109281957,0.42151657807241594,0.42151657807241594,-0.0023370899107720902,0.020948949274019336
cmc_fixed62_historical_current,daily,2018-05-20 00:00:00+00:00,61,0.23156821985137382,0.41890632648379617,0.41890632648379617,0.03804944414295417,0.018930447609404648
cmc_fixed62_historical_current,daily,2018-05-21 00:00:00+00:00,61,0.23438203288869597,0.42286995007745,0.42286995007745,-0.020470080412512075,0.029723796710028914
cmc_fixed62_historical_current,daily,2018-05-22 00:00:00+00:00,61,0.23908857522712276,0.4299113768574474,0.4299113768574474,-0.06226030807452752,0.03107143644360079
cmc_fixed62_historical_current,daily,2018-05-23 00:00:00+00:00,61,0.24396614204291708,0.43805629799425416,0.43805629799425416,-0.08057064579485498,0.03247618987933203
cmc_fixed62_historical_current,daily,2018-05-24 00:00:00+00:00,61,0.23635653800541148,0.42789280456721057,0.42789280456721057,0.027802512877666365,0.024500025750111586
cmc_fixed62_historical_current,daily,2018-05-25 00:00:00+00:00,61,0.23960072389608983,0.4321850689158962,0.4321850689158962,-0.024204072851886423,0.023439911137283657
cmc_fixed62_historical_current,daily,2018-05-26 00:00:00+00:00,61,0.23785816644282887,0.42894641420853297,0.42894641420853297,-0.009247712326752113,0.02010224436478949
cmc_fixed62_historical_current,daily,2018-05-27 00:00:00+00:00,61,0.24007834908354259,0.4331050080439187,0.4331050080439187,-0.007964239866089321,0.02269800539024664
cmc_fixed62_historical_current,daily,2018-05-28 00:00:00+00:00,61,0.25092693006779254,0.4492293187612523,0.4492293187612523,-0.06805127964550896,0.036678681360782374
cmc_fixed62_historical_current,daily,2018-05-29 00:00:00+00:00,61,0.24348996000445514,0.43857521144394923,0.43857521144394923,0.07040206965492507,0.028047297572165272
cmc_fixed62_historical_current,daily,2018-05-30 00:00:00+00:00,61,0.24298931942995575,0.43799031617948775,0.43799031617948775,-0.007502015111587906,0.02574989809912709
cmc_fixed62_historical_current,daily,2018-05-31 00:00:00+00:00,61,0.24067296576125743,0.4344140255471221,0.4344140255471221,0.020103337597651306,0.032532536516701696
cmc_fixed62_historical_current,daily,2018-06-01 00:00:00+00:00,61,0.23983970953190198,0.4336185269816243,0.4336185269816243,0.008059446585626764,0.024093425569819794
cmc_fixed62_historical_current,daily,2018-06-02 00:00:00+00:00,61,0.23407417019922533,0.42675258782037956,0.42675258782037956,0.029947007284909358,0.021623910996655234
cmc_fixed62_historical_current,daily,2018-06-03 00:00:00+00:00,61,0.23176975661971014,0.4215004492848373,0.4215004492848373,0.02265894811630321,0.02474376509232095
cmc_fixed62_historical_current,daily,2018-06-04 00:00:00+00:00,61,0.23937156363938505,0.42935219890770415,0.42935219890770415,-0.01594739312415123,0.046155096439257824
cmc_fixed62_historical_current,daily,2018-06-05 00:00:00+00:00,61,0.2335817601315983,0.42327964653391686,0.42327964653391686,0.0011240259670457046,0.023243928813667162
cmc_fixed62_historical_current,daily,2018-06-06 00:00:00+00:00,61,0.2353089332705954,0.42562243488146256,0.42562243488146256,-0.0027964810554443986,0.02235493654965019
cmc_fixed62_historical_current,daily,2018-06-07 00:00:00+00:00,61,0.23525765651190125,0.42583895282635037,0.42583895282635037,0.0027079945458636182,0.023768477145644368
cmc_fixed62_historical_current,daily,2018-06-08 00:00:00+00:00,61,0.236594730481823,0.42725282645896634,0.42725282645896634,-0.010230518450282427,0.021339603614825578
cmc_fixed62_historical_current,daily,2018-06-09 00:00:00+00:00,61,0.23793899246717828,0.4282080748979561,0.4282080748979561,-0.014455282432957505,0.020243877922678115
cmc_fixed62_historical_current,daily,2018-06-10 00:00:00+00:00,61,0.24399770846848323,0.4360651620582971,0.4360651620582971,-0.12212177456732959,0.03912993395056988
cmc_fixed62_historical_current,daily,2018-06-11 00:00:00+00:00,61,0.243342496013905,0.4356575304397264,0.4356575304397264,0.018525957945523464,0.01999669089268548
cmc_fixed62_historical_current,daily,2018-06-12 00:00:00+00:00,61,0.24938040720770538,0.44349748818674983,0.44349748818674983,-0.06557441389525252,0.035769519117628906
cmc_fixed62_historical_current,daily,2018-06-13 00:00:00+00:00,61,0.2509963367312269,0.44538111334879643,0.44538111334879643,-0.04010018092188515,0.03064687583517389
cmc_fixed62_historical_current,daily,2018-06-14 00:00:00+00:00,61,0.2469603618016969,0.43908375309541636,0.43908375309541636,0.06452536299332087,0.029195293260527617
cmc_fixed62_historical_current,daily,2018-06-15 00:00:00+00:00,61,0.25012998206491904,0.4439321629037048,0.4439321629037048,-0.044192637436552364,0.02501893611878226
cmc_fixed62_historical_current,daily,2018-06-16 00:00:00+00:00,61,0.25148233926283414,0.44529248958421525,0.44529248958421525,0.011374425308148696,0.016930854677957744
cmc_fixed62_historical_current,daily,2018-06-17 00:00:00+00:00,61,0.2514681907389814,0.44465143851126493,0.44465143851126493,-0.006323000498712647,0.01663922244003446
cmc_fixed62_historical_current,daily,2018-06-18 00:00:00+00:00,61,0.25302699211671614,0.4462473161814873,0.4462473161814873,0.03206211585971935,0.018578868167522963
cmc_fixed62_historical_current,daily,2018-06-19 00:00:00+00:00,61,0.2513933431309529,0.44224177647708857,0.44224177647708857,0.014355011583359998,0.025220642916408846
