phase,dgp,scenario,observations,assets,weighting,model,repetitions,mean_target_coefficient,median_target_coefficient,target_coefficient_std,monte_carlo_standard_error,mean_ci_confidence,mean_ci_lower,mean_ci_upper,negative_coefficient_rate,raw_false_positive_rate,bh3_false_positive_rate,bh4_false_positive_rate,raw_wilson_ci_lower,raw_wilson_ci_upper,bh3_wilson_ci_lower,bh3_wilson_ci_upper,bh4_wilson_ci_lower,bh4_wilson_ci_upper,theoretical_target_coefficient,coefficient_bias,absolute_relative_error,theory_inside_mean_ci
finite_sample_supplement,independent_gaussian,n50_t12000_equal,12000,50,equal,scsad,300,-59967.18356910763,-59798.603943029244,3483.2514197824294,201.10561448665317,0.99,-60488.5241098414,-59445.843028373856,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,-59417.84542097426,-549.3381481333636,0.009245339413459267,False
finite_sample_supplement,independent_gaussian,n50_t48000_equal,48000,50,equal,standard_csad,300,0.055609882331670746,0.053258593193976855,1.5141981280862467,0.08742226968570219,0.99,-0.17102115164745413,0.2822409163107956,0.4866666666666667,0.023333333333333334,0.023333333333333334,0.023333333333333334,0.011347660299125234,0.04737197226827532,0.011347660299125234,0.04737197226827532,0.011347660299125234,0.04737197226827532,0.0,0.055609882331670746,,True
finite_sample_supplement,independent_gaussian,n50_t48000_equal,48000,50,equal,no_intercept_csad,300,-952.605049370933,-953.2112692628974,13.179070903276376,0.7608940133675779,0.99,-954.5775696179819,-950.6325291238841,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,-951.7641278414769,-0.8409215294560681,0.0008835398444394088,True
finite_sample_supplement,independent_gaussian,n50_t48000_equal,48000,50,equal,intercept_restored,300,0.05540896197341397,0.04563295454879013,1.5153113684960018,0.08748654265072668,0.99,-0.1713886914331494,0.2822066153799773,0.49,0.023333333333333334,,0.023333333333333334,0.011347660299125234,0.04737197226827532,,,0.011347660299125234,0.04737197226827532,0.0,0.05540896197341397,,True
finite_sample_supplement,independent_gaussian,n50_t48000_equal,48000,50,equal,scsad,300,-59575.10650912916,-59573.920482123256,1803.8158356603378,104.14335582870056,0.99,-59845.08481669734,-59305.12820156098,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,-59417.84542097426,-157.26108815489715,0.002646697924515866,True
finite_sample_supplement,independent_gaussian,n62_t3000_equal,3000,62,equal,standard_csad,300,0.5682629662612547,0.36481885592641206,7.38303295425764,0.4262596063576526,0.99,-0.5367604525961599,1.6732863851186695,0.48333333333333334,0.04,0.04,0.04,0.023027321487942308,0.06860421203864003,0.023027321487942308,0.06860421203864003,0.023027321487942308,0.06860421203864003,0.0,0.5682629662612547,,True
finite_sample_supplement,independent_gaussian,n62_t3000_equal,3000,62,equal,no_intercept_csad,300,-1184.6543563921641,-1187.6559705045197,58.005275510511304,3.3489361430412106,0.99,-1193.3360442910957,-1175.9726684932325,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,-1182.5160722872697,-2.13828410489441,0.0018082495071364702,True
finite_sample_supplement,independent_gaussian,n62_t3000_equal,3000,62,equal,intercept_restored,300,0.5781805916232343,0.31813498749616187,7.396163698176773,0.42701771021128976,0.99,-0.528808114349592,1.6851692975960606,0.49,0.04,,0.04,0.023027321487942308,0.06860421203864003,,,0.023027321487942308,0.06860421203864003,0.0,0.5781805916232343,,True
finite_sample_supplement,independent_gaussian,n62_t3000_equal,3000,62,equal,scsad,300,-83595.41972317196,-84100.76746362413,8097.434726248428,467.5056118944953,0.99,-84807.36812711532,-82383.4713192286,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,-82206.36826405322,-1389.0514591187384,0.016897127174588196,False
finite_sample_supplement,independent_gaussian,n62_t12000_equal,12000,62,equal,standard_csad,300,-0.039061553083356175,-0.06076614342075892,3.3387144486186653,0.1927607685657279,0.99,-0.5387691498744108,0.46064604370769846,0.5,0.023333333333333334,0.023333333333333334,0.023333333333333334,0.011347660299125234,0.04737197226827532,0.011347660299125234,0.04737197226827532,0.011347660299125234,0.04737197226827532,0.0,-0.039061553083356175,,True
finite_sample_supplement,independent_gaussian,n62_t12000_equal,12000,62,equal,no_intercept_csad,300,-1184.2286766976504,-1182.9382965554948,29.96378855863724,1.7299601390270238,0.99,-1188.7133767227115,-1179.7439766725893,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,-1182.5160722872697,-1.7126044103806635,0.0014482715715381997,True
finite_sample_supplement,independent_gaussian,n62_t12000_equal,12000,62,equal,intercept_restored,300,-0.03904155419648751,-0.13150543881776633,3.336652971400185,0.19264174912302615,0.99,-0.5384406083306185,0.46035749993764347,0.5033333333333333,0.023333333333333334,,0.023333333333333334,0.011347660299125234,0.04737197226827532,,,0.011347660299125234,0.04737197226827532,0.0,-0.03904155419648751,,True
finite_sample_supplement,independent_gaussian,n62_t12000_equal,12000,62,equal,scsad,300,-82679.41095324894,-82537.55578386366,4368.5017783231515,252.215567767023,0.99,-83333.24749986539,-82025.57440663248,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,-82206.36826405322,-473.0426891957177,0.005754331436662765,True
finite_sample_supplement,independent_gaussian,n62_t48000_equal,48000,62,equal,standard_csad,300,0.048785431234988734,0.06023265931461119,1.7515350371417324,0.10112492251888403,0.99,-0.2133679746867268,0.3109388371567043,0.4866666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.01357306980864708,0.05172894295058982,0.01357306980864708,0.05172894295058982,0.01357306980864708,0.05172894295058982,0.0,0.048785431234988734,,True
finite_sample_supplement,independent_gaussian,n62_t48000_equal,48000,62,equal,no_intercept_csad,300,-1183.1290074016042,-1182.7562502438304,15.866155106165161,0.916032892154881,0.99,-1185.5037053161552,-1180.7543094870532,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,-1182.5160722872697,-0.6129351143345048,0.000518331318025083,True
finite_sample_supplement,independent_gaussian,n62_t48000_equal,48000,62,equal,intercept_restored,300,0.0501415418596107,0.05627507307680413,1.7518152132276414,0.10114109849274604,0.99,-0.212053798201943,0.3123368819211644,0.49,0.02666666666666667,,0.02666666666666667,0.01357306980864708,0.05172894295058982,,,0.01357306980864708,0.05172894295058982,0.0,0.0501415418596107,,True
finite_sample_supplement,independent_gaussian,n62_t48000_equal,48000,62,equal,scsad,300,-82362.64272901717,-82282.56036516142,2386.72323687208,137.79753032892302,0.99,-82719.86517234296,-82005.42028569138,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,-82206.36826405322,-156.27446496394987,0.0019010019328671009,True
