target,leader,direction,event_count,control_count,event_mean_return,control_mean_return,delta_mean_return,delta_t_stat,event_win_rate,baseline_mean_return
ETHUSDT,AVAXUSDT,up,2027,27157,0.00027246188246552285,2.990395420522903e-05,0.00024255792826029381,1.3299140351038168,0.5505673408978786,4.675102522303385e-05
ETHUSDT,BTCUSDT,up,2016,27168,-0.0001692007065562527,6.277571203351094e-05,-0.00023197641858976366,-1.8421220612740485,0.5153769841269841,4.675102522303385e-05
ETHUSDT,DOGEUSDT,up,2116,27068,-0.000278256460567092,7.215799433534012e-05,-0.00035041445490243214,-2.237353945391557,0.5236294896030246,4.675102522303385e-05
ETHUSDT,SOLUSDT,up,2234,26950,1.2867033183908584e-05,4.955981328297468e-05,-3.6692780099066094e-05,-0.23984987291269103,0.5165622202327663,4.675102522303385e-05
ETHUSDT,XRPUSDT,up,1847,27337,0.00013535380055209074,4.0764657807707784e-05,9.458914274438295e-05,0.5972767876704888,0.5224688684353005,4.675102522303385e-05
SOLUSDT,ADAUSDT,up,2064,25926,0.00044959999376379295,-6.798609730279232e-05,0.0005175860910665853,2.098037706122398,0.5295542635658915,-2.9818977189843767e-05
SOLUSDT,AVAXUSDT,up,2014,25976,0.0004106752519999868,-6.397186360762626e-05,0.000474647115607613,1.6603426906711183,0.5233366434955313,-2.9818977189843767e-05
SOLUSDT,BTCUSDT,up,1931,26059,-9.330992444044239e-05,-2.5114229534872104e-05,-6.81956949055703e-05,-0.32603913872852247,0.476954945624029,-2.9818977189843767e-05
SOLUSDT,DOGEUSDT,up,2078,25912,-0.00030685984431943266,-7.601822130593745e-06,-0.00029925802218883893,-1.281481383310155,0.5057747834456208,-2.9818977189843767e-05
SOLUSDT,ETHUSDT,up,2014,25976,0.00011798057043154323,-4.127833540163438e-05,0.0001592589058331776,0.6811178856971956,0.5009930486593843,-2.9818977189843767e-05
SOLUSDT,XRPUSDT,up,1803,26187,3.487636880561793e-05,-3.427331364800306e-05,6.9149682453621e-05,0.27431272572608173,0.49417637271214643,-2.9818977189843767e-05
XRPUSDT,ADAUSDT,up,2088,26927,0.00039816701815987405,0.00017756418910528366,0.0002206028290545904,0.9953319816059971,0.5493295019157088,0.00019343938149080786
XRPUSDT,AVAXUSDT,up,2025,26990,0.0004079694023021488,0.00017734366855479583,0.00023062573374735295,0.9657191918790101,0.5496296296296296,0.00019343938149080786
XRPUSDT,BTCUSDT,up,1988,27027,0.00020261772408750322,0.0001927642586476425,9.853465439860714e-06,0.05384367394704926,0.5100603621730382,0.00019343938149080786
XRPUSDT,DOGEUSDT,up,2113,26902,-0.00014185003479018826,0.00021977446946202728,-0.00036162450425221556,-1.601622677558091,0.5295787979176526,0.00019343938149080786
XRPUSDT,ETHUSDT,up,2045,26970,0.0001667775461313131,0.00019546101490979813,-2.868346877848502e-05,-0.12278688390456757,0.5295843520782396,0.00019343938149080786
XRPUSDT,SOLUSDT,up,2227,26788,0.00024679358435422043,0.00018900382042701737,5.7789763927203056e-05,0.28547910450018726,0.513695554557701,0.00019343938149080786
