target,leader,direction,event_count,control_count,event_mean_return,control_mean_return,delta_mean_return,delta_t_stat,event_win_rate,baseline_mean_return
XRPUSDT,AVAXUSDT,down,1688,19942,3.122474221629277e-05,5.426345782135297e-07,3.0682107638079245e-05,0.1357917542179725,0.4976303317535545,2.937058882100634e-06
XRPUSDT,BTCUSDT,down,1454,20176,0.0002469346266880826,-1.4646826109468434e-05,0.000261581452797551,1.1340567069934067,0.4855570839064649,2.937058882100634e-06
XRPUSDT,DOGEUSDT,down,1721,19909,0.00038986029479977586,-3.0509869090892452e-05,0.00042037016389066833,1.666105456387865,0.5066821615339918,2.937058882100634e-06
XRPUSDT,ETHUSDT,down,1693,19937,0.00017422055891024008,-1.16079060347695e-05,0.00018582846494500957,0.7045117203695628,0.5020673360897815,2.937058882100634e-06
XRPUSDT,SOLUSDT,down,1827,19803,-6.315724711514769e-05,9.034836847912532e-06,-7.219208396306022e-05,-0.34995909037752077,0.4964422550629447,2.937058882100634e-06
ADAUSDT,AVAXUSDT,up,1712,18723,0.00010114062018808509,-2.4018702919913786e-05,0.00012515932310799886,0.3345255302885447,0.522196261682243,-1.3533126156473891e-05
ADAUSDT,BTCUSDT,up,1308,19127,-0.00018403572765387954,-1.8733048170789648e-06,-0.00018216242283680058,-0.5069272383419096,0.5122324159021406,-1.3533126156473891e-05
ADAUSDT,DOGEUSDT,up,1815,18620,-0.0003790331875912518,2.2094296588108354e-05,-0.00040112748417936016,-1.339235101341718,0.4925619834710744,-1.3533126156473891e-05
ADAUSDT,ETHUSDT,up,1458,18977,-7.490635934607113e-05,-8.817830061704803e-06,-6.608852928436633e-05,-0.29151042778433717,0.5027434842249657,-1.3533126156473891e-05
ADAUSDT,SOLUSDT,up,1399,19036,0.00035979662496420984,-4.096999954467711e-05,0.000400766624508887,1.1387170105051136,0.5167977126518942,-1.3533126156473891e-05
ADAUSDT,XRPUSDT,up,1550,18885,1.5112819033454231e-05,-1.5884262775186558e-05,3.099708180864079e-05,0.07886697238251694,0.5103225806451613,-1.3533126156473891e-05
AVAXUSDT,ADAUSDT,up,1489,15757,-0.0002555823203976373,1.648012319823709e-05,-0.0002720624435958744,-0.9085082577673946,0.5043653458697113,-7.009438353094066e-06
AVAXUSDT,BTCUSDT,up,1137,16109,-0.0001615521096821095,3.898440304866742e-06,-0.00016545054998697625,-0.4954896997713697,0.5004397537379067,-7.009438353094066e-06
AVAXUSDT,DOGEUSDT,up,1737,15509,-0.00015856394571880198,9.964588295576692e-06,-0.00016852853401437868,-0.6293109275072122,0.4933793897524468,-7.009438353094066e-06
AVAXUSDT,ETHUSDT,up,1298,15948,-0.00021049231704746508,9.551934643224854e-06,-0.00022004425169068993,-0.8881808673720663,0.4745762711864407,-7.009438353094066e-06
AVAXUSDT,SOLUSDT,up,1287,15959,0.0002956254512213069,-3.141517197564272e-05,0.0003270406231969496,1.0272001457605835,0.5097125097125097,-7.009438353094066e-06
AVAXUSDT,XRPUSDT,up,1428,15818,-2.3877177014940366e-05,-5.486671201171158e-06,-1.8390505813769208e-05,-0.05857547107440309,0.49159663865546216,-7.009438353094066e-06
BTCUSDT,ADAUSDT,up,1602,20028,6.730670817424147e-05,-7.9048094801742e-06,7.521151765441567e-05,0.5731037358822545,0.533083645443196,-2.334358658057985e-06
BTCUSDT,AVAXUSDT,up,1732,19898,3.1218205342374836e-05,-5.254905489334967e-06,3.6473110831709805e-05,0.27179650892716994,0.5415704387990762,-2.334358658057985e-06
BTCUSDT,DOGEUSDT,up,1827,19803,2.3286293628732924e-05,-4.69808797826032e-06,2.7984381606993243e-05,0.23468465108560138,0.5287356321839081,-2.334358658057985e-06
BTCUSDT,ETHUSDT,up,1498,20132,-0.00011312474075268335,5.909431942863377e-06,-0.00011903417269554673,-1.0244093887435446,0.507343124165554,-2.334358658057985e-06
BTCUSDT,SOLUSDT,up,1417,20213,0.0002235091905728513,-1.816675905682109e-05,0.00024167594962967238,1.780458982393444,0.5356386732533521,-2.334358658057985e-06
BTCUSDT,XRPUSDT,up,1564,20066,0.0001312039967603119,-1.2742710490726703e-05,0.00014394670725103863,1.0714811341096209,0.5281329923273658,-2.334358658057985e-06
DOGEUSDT,ADAUSDT,up,1602,20025,-0.0001047322532919308,2.8991906162869974e-05,-0.00013372415945480079,-0.44962492639634666,0.529338327091136,1.9086412869921767e-05
DOGEUSDT,AVAXUSDT,up,1732,19895,-5.2217109321666816e-05,2.5293887131587083e-05,-7.75109964532539e-05,-0.2657416713186018,0.5265588914549654,1.9086412869921767e-05
DOGEUSDT,BTCUSDT,up,1395,20232,-0.00011170021036685361,2.8104173813738583e-05,-0.0001398043841805922,-0.509378618039981,0.5189964157706093,1.9086412869921767e-05
DOGEUSDT,ETHUSDT,up,1498,20129,-0.00011571112917861142,2.911804474377057e-05,-0.000144829173922382,-0.6583625050146028,0.5066755674232309,1.9086412869921767e-05
DOGEUSDT,SOLUSDT,up,1417,20210,0.0005166640781189967,-1.5800650547096527e-05,0.0005324647286660932,1.7747864314111819,0.534227240649259,1.9086412869921767e-05
DOGEUSDT,XRPUSDT,up,1564,20063,0.0001432347513984397,9.408498228113365e-06,0.00013382625317032634,0.4612833866736635,0.532608695652174,1.9086412869921767e-05
ETHUSDT,ADAUSDT,up,1602,20028,-0.0001656365122905543,1.659180253283574e-05,-0.00018222831482339006,-0.953681888666162,0.5287141073657927,3.0952810188703588e-06
ETHUSDT,AVAXUSDT,up,1732,19898,-0.00011111640627060234,1.3036714448630494e-05,-0.00012415312071923284,-0.6017778327696762,0.5392609699769053,3.0952810188703588e-06
ETHUSDT,BTCUSDT,up,1395,20235,0.00010421123017601975,-3.875648018649941e-06,0.00010808687819466969,0.6241017005653268,0.5275985663082438,3.0952810188703588e-06
ETHUSDT,DOGEUSDT,up,1827,19803,-0.00010248534152421449,1.2836017138964092e-05,-0.00011532135866317857,-0.6448593683874061,0.5134099616858238,3.0952810188703588e-06
ETHUSDT,SOLUSDT,up,1417,20213,0.00032455031564516685,-1.9439809470688942e-05,0.0003439901251158558,1.601289286328571,0.5391672547635851,3.0952810188703588e-06
ETHUSDT,XRPUSDT,up,1564,20066,4.257662666297383e-05,1.799483391183664e-08,4.2558631829062e-05,0.21580813570445578,0.530690537084399,3.0952810188703588e-06
SOLUSDT,ADAUSDT,up,1602,20028,-0.0002766465610014173,-4.329965067693337e-06,-0.000272316595933724,-1.1872056369001214,0.517478152309613,-2.4498767041148054e-05
SOLUSDT,AVAXUSDT,up,1732,19898,3.967367399385167e-05,-3.0084588122292872e-05,6.975826211614454e-05,0.2971941907724484,0.5317551963048499,-2.4498767041148054e-05
SOLUSDT,BTCUSDT,up,1395,20235,-7.637566957264283e-05,-2.0922375687976057e-05,-5.545329388466677e-05,-0.26045445976719983,0.5161290322580645,-2.4498767041148054e-05
SOLUSDT,DOGEUSDT,up,1827,19803,-7.019446547190035e-05,-2.0282939084122127e-05,-4.991152638777822e-05,-0.23973493302863233,0.5134099616858238,-2.4498767041148054e-05
SOLUSDT,ETHUSDT,up,1498,20132,-0.00014819332779603952,-1.529479068456016e-05,-0.00013289853711147937,-0.6963539275411967,0.5106809078771696,-2.4498767041148054e-05
SOLUSDT,XRPUSDT,up,1564,20066,0.0001943947160005455,-4.1559935558899895e-05,0.0002359546515594454,1.019266869660666,0.5268542199488491,-2.4498767041148054e-05
XRPUSDT,ADAUSDT,up,1602,20028,-9.871545266731598e-05,1.1068041681290018e-05,-0.000109783494348606,-0.42488261052554394,0.5380774032459426,2.937058882100634e-06
XRPUSDT,AVAXUSDT,up,1732,19898,0.00038858925865254735,-3.0631621889957545e-05,0.0004192208805425049,1.4949572441044439,0.5542725173210161,2.937058882100634e-06
XRPUSDT,BTCUSDT,up,1395,20235,-2.9926552576541173e-05,5.202674794371729e-06,-3.5129227370912905e-05,-0.13600561165558528,0.5218637992831541,2.937058882100634e-06
XRPUSDT,DOGEUSDT,up,1827,19803,-4.633235373275399e-05,7.4825932378719705e-06,-5.381494697062596e-05,-0.22399207165276844,0.5205254515599343,2.937058882100634e-06
XRPUSDT,ETHUSDT,up,1498,20132,-0.0001471890824995341,1.410778011147121e-05,-0.0001612968626110053,-0.7999799594007343,0.507343124165554,2.937058882100634e-06
XRPUSDT,SOLUSDT,up,1417,20213,0.0005403595380052183,-3.473808349743024e-05,0.0005750976215026485,2.152887820464861,0.5419901199717714,2.937058882100634e-06
