target,leader,direction,event_count,control_count,event_mean_return,control_mean_return,delta_mean_return,delta_t_stat,event_win_rate,baseline_mean_return
ADAUSDT,AVAXUSDT,down,1804,22846,6.058346777488033e-05,-4.722548396664901e-05,0.00010780895174152935,0.5546995163333069,0.49002217294900224,-3.933553066272535e-05
ADAUSDT,BTCUSDT,down,1868,22782,-0.00031965826572762844,-1.635059215419935e-05,-0.0003033076735734291,-2.1731535294204596,0.4609207708779443,-3.933553066272535e-05
ADAUSDT,DOGEUSDT,down,1719,22931,0.0003261731581998858,-6.673553223940444e-05,0.00039290869043929024,2.2287650575667617,0.49912739965095987,-3.933553066272535e-05
ADAUSDT,ETHUSDT,down,1830,22820,0.0001971200977694449,-5.829757273243925e-05,0.00025541767050188413,1.5875277193155644,0.4934426229508197,-3.933553066272535e-05
ADAUSDT,SOLUSDT,down,1945,22705,0.00028045551311689634,-6.673009486230092e-05,0.0003471856079791973,2.1699878742293963,0.5017994858611825,-3.933553066272535e-05
ADAUSDT,XRPUSDT,down,1584,23066,0.00014220112591771013,-5.180210761683137e-05,0.0001940032335345415,1.0350051810571892,0.5044191919191919,-3.933553066272535e-05
AVAXUSDT,ADAUSDT,down,1628,18283,0.0002536511383205594,2.678476663382564e-06,0.0002509726616571768,1.2006845647315239,0.49447174447174447,2.319896750652874e-05
AVAXUSDT,BTCUSDT,down,1394,18517,-0.0002945525856426887,4.711999494563925e-05,-0.00034167258058832796,-1.6621099348056538,0.46269727403156385,2.319896750652874e-05
AVAXUSDT,DOGEUSDT,down,1486,18425,0.00042812491202013926,-9.458831871882393e-06,0.0004375837438920217,2.059123986081674,0.49730820995962316,2.319896750652874e-05
AVAXUSDT,ETHUSDT,down,1560,18351,0.0002236106101509061,6.162175913415075e-06,0.000217448434237491,1.0359396749564462,0.49935897435897436,2.319896750652874e-05
AVAXUSDT,SOLUSDT,down,1718,18193,0.00013887420481462103,1.2275532245972344e-05,0.00012659867256864868,0.6589899791627246,0.4918509895227008,2.319896750652874e-05
AVAXUSDT,XRPUSDT,down,1376,18535,0.0004089123670722069,-5.435596173124511e-06,0.0004143479632453314,1.6965324203442922,0.49709302325581395,2.319896750652874e-05
BTCUSDT,ADAUSDT,down,1935,27104,3.732739640698023e-05,1.693090912277105e-06,3.563430549470313e-05,0.40421948953739156,0.5033591731266149,4.067565967625107e-06
BTCUSDT,AVAXUSDT,down,1864,27175,-4.188684192139238e-05,7.219691682625231e-06,-4.9106533604017614e-05,-0.506180427964807,0.48175965665236054,4.067565967625107e-06
BTCUSDT,DOGEUSDT,down,1883,27156,0.00010909891546856846,-3.2153192551719354e-06,0.00011231423472374039,1.3210869976998667,0.49814126394052044,4.067565967625107e-06
BTCUSDT,ETHUSDT,down,2011,27028,0.00011383635345601923,-4.0997061812264816e-06,0.00011793605963724571,1.4176527600315807,0.5017404276479364,4.067565967625107e-06
BTCUSDT,SOLUSDT,down,2117,26922,-7.766600569229661e-07,4.448489617204195e-06,-5.2251496741271606e-06,-0.06110494994227747,0.5224374114312706,4.067565967625107e-06
BTCUSDT,XRPUSDT,down,1720,27319,5.5213839992102765e-05,8.474044931164605e-07,5.436643549898631e-05,0.5790119218554792,0.5296511627906977,4.067565967625107e-06
DOGEUSDT,ADAUSDT,down,1891,25227,0.00012372316669556797,-4.472833229464854e-05,0.00016845149899021651,1.0134550606313684,0.49603384452670546,-3.298182500832582e-05
DOGEUSDT,AVAXUSDT,down,1828,25290,-0.00010773568834989284,-2.757850107837783e-05,-8.015718727151501e-05,-0.4265653779545127,0.5043763676148797,-3.298182500832582e-05
DOGEUSDT,BTCUSDT,down,2050,25068,-0.00032867082137091603,-8.801098881657946e-06,-0.0003198697224892581,-2.17592308765146,0.4746341463414634,-3.298182500832582e-05
DOGEUSDT,ETHUSDT,down,1960,25158,-3.971620498826751e-06,-3.524194110811982e-05,3.127032060929307e-05,0.20753896688260307,0.5005102040816326,-3.298182500832582e-05
DOGEUSDT,SOLUSDT,down,2032,25086,0.00012301669265616372,-4.561791636981201e-05,0.00016863460902597573,1.1107645349907356,0.49901574803149606,-3.298182500832582e-05
DOGEUSDT,XRPUSDT,down,1653,25465,6.289585209710365e-05,-3.920549672461385e-05,0.0001021013488217175,0.5557789367609383,0.5075620084694494,-3.298182500832582e-05
ETHUSDT,ADAUSDT,down,1935,27104,0.00010029291731891613,-4.746774515222787e-06,0.00010503969183413892,0.8193048104134505,0.5085271317829457,2.2524955594718915e-06
ETHUSDT,AVAXUSDT,down,1864,27175,-8.066792018332505e-06,2.960320841717611e-06,-1.1027112860050117e-05,-0.08335686500368679,0.48873390557939916,2.2524955594718915e-06
ETHUSDT,BTCUSDT,down,2179,26860,-0.00023537056726357812,2.1529511713285216e-05,-0.0002569000789768633,-2.7295305727372763,0.48003671408903165,2.2524955594718915e-06
ETHUSDT,DOGEUSDT,down,1883,27156,0.00020538467968583344,-1.183271222922816e-05,0.0002172173919150616,1.8027894890377119,0.514073287307488,2.2524955594718915e-06
ETHUSDT,SOLUSDT,down,2117,26922,-7.067933474263865e-06,2.9854035256118e-06,-1.0053336999875664e-05,-0.08749685738962043,0.512045347189419,2.2524955594718915e-06
ETHUSDT,XRPUSDT,down,1720,27319,0.00013727011971625613,-6.248193102253249e-06,0.00014351831281850938,1.041979719342452,0.516860465116279,2.2524955594718915e-06
SOLUSDT,ADAUSDT,down,1916,25955,-8.397632451353721e-05,-5.8891755925320565e-05,-2.508456858821665e-05,-0.13727593072203637,0.4932150313152401,-6.0616201887611945e-05
SOLUSDT,AVAXUSDT,down,1853,26018,-0.00014260948910792766,-5.4776646148537255e-05,-8.783284295939041e-05,-0.45440770404434744,0.48623853211009177,-6.0616201887611945e-05
SOLUSDT,BTCUSDT,down,2100,25771,-0.0003420092059849095,-3.7686346290067223e-05,-0.0003043228596948423,-2.143758995699419,0.4561904761904762,-6.0616201887611945e-05
SOLUSDT,DOGEUSDT,down,1837,26034,0.00022590786932841564,-8.083379114872599e-05,0.00030674166047714164,1.7216689540746883,0.4763200870985302,-6.0616201887611945e-05
SOLUSDT,ETHUSDT,down,1981,25890,-0.00014926251435176327,-5.38333380408957e-05,-9.542917631086757e-05,-0.5571389476410122,0.48056537102473496,-6.0616201887611945e-05
SOLUSDT,XRPUSDT,down,1692,26179,-3.141992863271402e-05,-6.250321416261433e-05,3.108328552990031e-05,0.16215451685903792,0.5,-6.0616201887611945e-05
XRPUSDT,ADAUSDT,down,1934,26927,0.0002270736616688686,-3.0473578751577764e-05,0.00025754724042044636,1.3222141010147916,0.4906928645294726,-1.32151205216778e-05
XRPUSDT,AVAXUSDT,down,1864,26997,-0.00011279232410577703,-6.339841509907564e-06,-0.00010645248259586947,-0.4664988465266098,0.49409871244635195,-1.32151205216778e-05
XRPUSDT,BTCUSDT,down,2162,26699,-0.0003763148889644425,1.6187542475934744e-05,-0.00039250243144037727,-3.0508340390720576,0.4671600370027752,-1.32151205216778e-05
XRPUSDT,DOGEUSDT,down,1880,26981,0.00012917520752220158,-2.3136688170115345e-05,0.00015231189569231692,0.9976861986271144,0.4968085106382979,-1.32151205216778e-05
XRPUSDT,ETHUSDT,down,2006,26855,0.00021481886985958237,-3.0248677948779193e-05,0.00024506754780836157,1.3723357095476603,0.4950149551345962,-1.32151205216778e-05
