target,leader,direction,event_count,control_count,event_mean_return,control_mean_return,delta_mean_return,delta_t_stat,event_win_rate,baseline_mean_return
BTCUSDT,AVAXUSDT,up,1305,17927,0.00013846417183564397,-1.4236765293375228e-05,0.0001527009371290192,0.8017976137656732,0.5310344827586206,-3.87514284363677e-06
BTCUSDT,DOGEUSDT,up,1372,17860,-0.00024381332073068843,1.4556838122826545e-05,-0.000258370158853515,-1.5819743185860806,0.5160349854227405,-3.87514284363677e-06
BTCUSDT,ETHUSDT,up,1221,18011,0.0002126651186519812,-1.8554819668141225e-05,0.00023121993832012243,1.3791762360096256,0.5307125307125307,-3.87514284363677e-06
BTCUSDT,SOLUSDT,up,1380,17852,-0.00013617405243996025,6.3518622674391075e-06,-0.00014252591470739935,-0.8902026059706702,0.4905797101449275,-3.87514284363677e-06
BTCUSDT,XRPUSDT,up,1181,18051,0.00012706280149342688,-1.2441854508479283e-05,0.00013950465600190616,0.7822595353809797,0.5300592718035563,-3.87514284363677e-06
DOGEUSDT,ADAUSDT,up,1344,17403,0.0004647588830239473,-0.0001053777057846945,0.0005701365888086418,2.1002514750989616,0.5416666666666666,-6.450377527000867e-05
DOGEUSDT,AVAXUSDT,up,1297,17450,0.00014308830145150797,-7.993339839366529e-05,0.00022302169984517325,0.6960645197100137,0.5096376252891287,-6.450377527000867e-05
DOGEUSDT,BTCUSDT,up,1328,17419,4.766955454964942e-05,-7.305571177615173e-05,0.00012072526632580114,0.5055743001811349,0.5030120481927711,-6.450377527000867e-05
DOGEUSDT,ETHUSDT,up,1216,17531,-3.3196562361751376e-05,-6.667533256260129e-05,3.347877020084991e-05,0.12066726429722185,0.5008223684210527,-6.450377527000867e-05
DOGEUSDT,SOLUSDT,up,1365,17382,6.379697748728258e-06,-7.007021990644728e-05,7.644991765517555e-05,0.27271840749665865,0.4967032967032967,-6.450377527000867e-05
DOGEUSDT,XRPUSDT,up,1162,17585,3.1380321308314856e-05,-7.083970476810434e-05,0.00010222002607641919,0.34529189839963575,0.5103270223752151,-6.450377527000867e-05
ETHUSDT,ADAUSDT,up,1358,17874,0.00012351663500947456,1.643584255393564e-05,0.00010708079245553892,0.5307091111056857,0.5331369661266568,2.3996975881443013e-05
ETHUSDT,AVAXUSDT,up,1305,17927,0.0003825755260168556,-2.105830384341221e-06,0.0003846813564011968,1.5977982621034832,0.5363984674329502,2.3996975881443013e-05
ETHUSDT,BTCUSDT,up,1378,17854,-0.0002887302836591276,4.813376111987171e-05,-0.00033686404477899933,-1.9725198235417534,0.5145137880986937,2.3996975881443013e-05
ETHUSDT,DOGEUSDT,up,1372,17860,-0.00033048123293709554,5.122788867534192e-05,-0.00038170912161243745,-1.8002764880079427,0.5123906705539358,2.3996975881443013e-05
ETHUSDT,SOLUSDT,up,1380,17852,-0.00011835094577803642,3.500079236643524e-05,-0.00015335173814447166,-0.7037083037446754,0.4927536231884058,2.3996975881443013e-05
ETHUSDT,XRPUSDT,up,1181,18051,0.00017906405598370066,1.385159769736641e-05,0.00016521245828633426,0.7376097349140206,0.5139712108382727,2.3996975881443013e-05
SOLUSDT,ADAUSDT,up,1357,17721,0.0004946393201334758,-0.00016619075575366379,0.0006608300758871395,2.1164185304342005,0.5276344878408253,-0.00011918654079513312
SOLUSDT,AVAXUSDT,up,1302,17776,0.000244918212406104,-0.00014585532953658283,0.0003907735419426868,1.052962940292672,0.5122887864823349,-0.00011918654079513312
SOLUSDT,BTCUSDT,up,1348,17730,-0.0002816501086942098,-0.00010683454476986769,-0.00017481556392434213,-0.6794522103995508,0.478486646884273,-0.00011918654079513312
SOLUSDT,DOGEUSDT,up,1364,17714,-0.00027415166225811666,-0.00010725403398269609,-0.00016689762827542056,-0.5379256856336533,0.5109970674486803,-0.00011918654079513312
SOLUSDT,ETHUSDT,up,1217,17861,0.00020577930096115558,-0.00014132883010801612,0.00034710813106917174,1.0775751746694457,0.49630238290879214,-0.00011918654079513312
SOLUSDT,XRPUSDT,up,1177,17901,-0.00017682099342680987,-0.00011539704575309727,-6.14239476737126e-05,-0.17982212464152453,0.47408666100254887,-0.00011918654079513312
XRPUSDT,ADAUSDT,up,1358,17829,0.0004339741573270565,0.0001746732811934197,0.0002593008761336368,1.106907956967138,0.5552282768777614,0.00019302584229153187
XRPUSDT,AVAXUSDT,up,1304,17883,0.00046334327846426435,0.00017331472353241748,0.0002900285549318469,1.1442340889810676,0.5383435582822086,0.00019302584229153187
XRPUSDT,BTCUSDT,up,1365,17822,7.637399584622502e-06,0.00020722487855541534,-0.00019958747897079284,-1.0495741944434367,0.5084249084249084,0.00019302584229153187
XRPUSDT,DOGEUSDT,up,1371,17816,-0.00018544736914836475,0.00022215060502638246,-0.0004075979741747472,-1.7205255635825512,0.5251641137855579,0.00019302584229153187
XRPUSDT,ETHUSDT,up,1220,17967,0.00026389720152669645,0.00018821351645711875,7.56836850695777e-05,0.33961309139431844,0.5278688524590164,0.00019302584229153187
XRPUSDT,SOLUSDT,up,1378,17809,-9.612377406677208e-05,0.00021539925861708314,-0.0003115230326838552,-1.405550677688459,0.5036284470246735,0.00019302584229153187
