target,leader,direction,event_count,control_count,event_mean_return,control_mean_return,delta_mean_return,delta_t_stat,event_win_rate,baseline_mean_return
ADAUSDT,AVAXUSDT,down,1292,12867,0.0004948047587753603,0.0001725380394441242,0.0003222667193312361,1.2911667807398692,0.5147058823529411,0.00020194467842823025
ADAUSDT,BTCUSDT,down,882,13277,-0.00027601023499538435,0.00023369554335552007,-0.0005097057783509044,-2.343220908575791,0.4931972789115646,0.00020194467842823025
ADAUSDT,DOGEUSDT,down,1187,12972,0.0007609899470619997,0.00015078936437732952,0.0006102005826846701,2.96348404619292,0.5248525695029486,0.00020194467842823025
ADAUSDT,ETHUSDT,down,1233,12926,0.00040241626064180046,0.00018282186697307534,0.00021959439366872513,0.9780568365564984,0.5150040551500406,0.00020194467842823025
ADAUSDT,SOLUSDT,down,1292,12867,0.0004380354434519444,0.00017823835462232065,0.00025979708882962376,1.3353154562073024,0.4969040247678019,0.00020194467842823025
ADAUSDT,XRPUSDT,down,993,13166,0.0005911737125134939,0.00017258842513591158,0.0004185852873775823,1.5463575717919795,0.525679758308157,0.00020194467842823025
AVAXUSDT,ADAUSDT,down,1098,10930,0.0007233232051477176,0.0002175387693222266,0.000505784435825491,1.7259370771870717,0.5191256830601093,0.0002637103116016071
AVAXUSDT,BTCUSDT,down,716,11312,3.444748582824643e-05,0.0002782216432188035,-0.0002437741573905571,-0.7393959884709772,0.49441340782122906,0.0002637103116016071
AVAXUSDT,DOGEUSDT,down,1029,10999,0.0010147117692666362,0.00019345115168367688,0.0008212606175829594,2.9182000397995456,0.5199222546161322,0.0002637103116016071
AVAXUSDT,ETHUSDT,down,1110,10918,0.0005272322296355638,0.0002369188361466069,0.0002903133934889569,1.0420215961611294,0.5207207207207207,0.0002637103116016071
AVAXUSDT,SOLUSDT,down,1163,10865,0.0005051470004829679,0.00023786669732005875,0.0002672803031629091,1.0020473551500872,0.5107480653482374,0.0002637103116016071
AVAXUSDT,XRPUSDT,down,862,11166,0.0006086066961771458,0.0002370847802113049,0.0003715219159658409,1.0335841809672017,0.505800464037123,0.0002637103116016071
BTCUSDT,ADAUSDT,down,1292,16180,0.0002389850428044021,9.935545415466911e-05,0.000139629588649733,0.9657050160408914,0.5162538699690402,0.00010968062749117636
BTCUSDT,AVAXUSDT,down,1346,16126,0.00019802181186396618,0.00010230699272956314,9.571481913440305e-05,0.6263280407358478,0.5066864784546805,0.00010968062749117636
BTCUSDT,DOGEUSDT,down,1323,16149,0.00030531717695536084,9.36531858575696e-05,0.00021166399109779125,1.6136495121966477,0.509448223733938,0.00010968062749117636
BTCUSDT,ETHUSDT,down,1348,16124,0.00027401291050661506,9.594210618723125e-05,0.0001780708043193838,1.3452908712410356,0.5318991097922848,0.00010968062749117636
BTCUSDT,SOLUSDT,down,1445,16027,0.00028568423459922814,9.381207989829347e-05,0.00019187215470093467,1.4915798524847002,0.5321799307958478,0.00010968062749117636
BTCUSDT,XRPUSDT,down,1107,16365,9.812279921714078e-05,0.00011046244942208731,-1.233965020494653e-05,-0.08019687338670513,0.5239385727190605,0.00010968062749117636
DOGEUSDT,ADAUSDT,down,1256,14545,0.0004091011971974828,0.00020450776586753512,0.00020459343132994765,0.7411218802837679,0.5055732484076433,0.0002207706194685992
DOGEUSDT,AVAXUSDT,down,1314,14487,0.0005367003411735046,0.00019211515910273703,0.00034458518207076754,1.1815729749397639,0.5273972602739726,0.0002207706194685992
DOGEUSDT,BTCUSDT,down,978,14823,8.98778609840735e-05,0.00022940673346697117,-0.00013952887248289765,-0.5848164145455029,0.5132924335378323,0.0002207706194685992
DOGEUSDT,ETHUSDT,down,1298,14503,0.0001917407399330197,0.00022336875665657295,-3.162801672355325e-05,-0.12967540715799805,0.5138674884437596,0.0002207706194685992
DOGEUSDT,SOLUSDT,down,1363,14438,0.0003893250129364406,0.0002048584683190863,0.0001844665446173543,0.7978225155496643,0.5187087307410124,0.0002207706194685992
DOGEUSDT,XRPUSDT,down,1047,14754,0.00029807418284812884,0.00021528486436094254,8.27893184871863e-05,0.2628195040669999,0.5262655205348615,0.0002207706194685992
