target,leader,direction,event_count,control_count,event_mean_return,control_mean_return,delta_mean_return,delta_t_stat,event_win_rate,baseline_mean_return
ADAUSDT,AVAXUSDT,down,2624,26143,0.0001514198831254602,2.340266220620334e-05,0.00012801722091925686,0.6493162397543731,0.4919969512195122,3.5079833537664056e-05
ADAUSDT,BTCUSDT,down,2134,26633,0.000323649892518518,1.1957823029454587e-05,0.0003116920694890634,1.246314365951897,0.4990627928772259,3.5079833537664056e-05
ADAUSDT,DOGEUSDT,down,2524,26243,0.0005727098954364582,-1.662836583864801e-05,0.0005893382612751062,2.4786427499523622,0.5043581616481775,3.5079833537664056e-05
ADAUSDT,ETHUSDT,down,2588,26179,-0.00020958371872590375,5.926674951070022e-05,-0.00026885046823660395,-1.1161902268677566,0.49304482225656876,3.5079833537664056e-05
ADAUSDT,SOLUSDT,down,2695,26072,0.00014535286201053575,2.3681175523917923e-05,0.00012167168648661783,0.6483753807366994,0.49165120593692024,3.5079833537664056e-05
ADAUSDT,XRPUSDT,down,2454,26313,1.6762350173893313e-05,3.678815657854471e-05,-2.0025806404651393e-05,-0.10042779532782391,0.4828850855745721,3.5079833537664056e-05
AVAXUSDT,ADAUSDT,down,2360,24155,0.00038475644796207134,2.3205272485296576e-05,0.00036155117547677476,1.5465717813889648,0.49194915254237287,5.5385576996900914e-05
AVAXUSDT,BTCUSDT,down,1919,24596,0.000342011317661729,3.302280271100866e-05,0.0003089885149507203,1.1884592503135614,0.49973944762897343,5.5385576996900914e-05
AVAXUSDT,DOGEUSDT,down,2434,24081,0.000655377870412756,-5.258966094091645e-06,0.0006606368365068477,2.763144825910742,0.5012325390304027,5.5385576996900914e-05
AVAXUSDT,ETHUSDT,down,2417,24098,2.5822818226238098e-05,5.83506856344929e-05,-3.2527867408254804e-05,-0.13220987894747363,0.5051717004551096,5.5385576996900914e-05
AVAXUSDT,SOLUSDT,down,2576,23939,0.0004562472534432678,1.225012110793973e-05,0.00044399713233532804,2.0471267136630464,0.5081521739130435,5.5385576996900914e-05
AVAXUSDT,XRPUSDT,down,2359,24156,0.0001250491506931102,4.8582448567137756e-05,7.646670212597246e-05,0.3283661443841396,0.4904620601949979,5.5385576996900914e-05
BTCUSDT,ADAUSDT,down,2464,26895,0.00021130859318687728,4.380918673082497e-05,0.00016749940645605232,1.3171209157881554,0.5020292207792207,5.786683642964688e-05
BTCUSDT,AVAXUSDT,down,2640,26719,0.00019556625215431565,4.4261295147670574e-05,0.00015130495700664507,1.166648574833186,0.5045454545454545,5.786683642964688e-05
BTCUSDT,DOGEUSDT,down,2536,26823,0.00030666029871549797,3.434447799259964e-05,0.00027231582072289836,2.156782021088663,0.5173501577287066,5.786683642964688e-05
BTCUSDT,ETHUSDT,down,2614,26745,2.950149522776528e-05,6.063920516779303e-05,-3.1137709940027756e-05,-0.2534186787549719,0.5095638867635807,5.786683642964688e-05
BTCUSDT,SOLUSDT,down,2722,26637,0.00017475494927328433,4.592219389631426e-05,0.00012883275537697007,1.0736259574178075,0.5150624540778839,5.786683642964688e-05
BTCUSDT,XRPUSDT,down,2465,26894,-8.674427051929142e-05,7.112133106150282e-05,-0.00015786560158079425,-1.2679930622956606,0.4900608519269777,5.786683642964688e-05
DOGEUSDT,ADAUSDT,down,2461,26657,0.00041328834584297854,9.686644360134785e-05,0.0003164219022416307,1.486993586111054,0.4924827305973182,0.00012360984292192798
DOGEUSDT,AVAXUSDT,down,2637,26481,0.0003937177670816446,9.671227122866971e-05,0.00029700549585297487,1.352721101017392,0.5180128934395146,0.00012360984292192798
DOGEUSDT,BTCUSDT,down,2143,26975,0.0004457282987472084,9.801948700594744e-05,0.00034770881174126097,1.669404658662687,0.51376574895007,0.00012360984292192798
