target,leader,direction,event_count,control_count,event_mean_return,control_mean_return,delta_mean_return,delta_t_stat,event_win_rate,baseline_mean_return
DOGEUSDT,AVAXUSDT,down,2341,26828,0.00020380111316440272,8.457673532546572e-05,0.000119224377838937,0.5492602349650849,0.5126014523707817,9.414525905000036e-05
DOGEUSDT,BTCUSDT,down,1811,27358,0.0001896574589706454,8.782269913859282e-05,0.00010183475983205258,0.5112834756336143,0.4826062948647156,9.414525905000036e-05
DOGEUSDT,ETHUSDT,down,2158,27011,0.00020905199063796988,8.496497224955473e-05,0.00012408701838841513,0.5035185913163636,0.5157553290083411,9.414525905000036e-05
DOGEUSDT,SOLUSDT,down,2458,26711,0.000173372373355916,8.685462047548278e-05,8.651775288043321e-05,0.4465081412153569,0.5028478437754271,9.414525905000036e-05
DOGEUSDT,XRPUSDT,down,2145,27024,5.094343332649366e-05,9.757435600740574e-05,-4.6630922680912074e-05,-0.20369038641239803,0.5118881118881119,9.414525905000036e-05
ETHUSDT,ADAUSDT,down,2239,26975,1.96079125338146e-05,4.974776836465605e-05,-3.013985583084145e-05,-0.1995853564913437,0.5055828494863779,4.7437809536517e-05
ETHUSDT,AVAXUSDT,down,2341,26873,0.00021695159739241676,3.267087702542179e-05,0.00018428072036699497,1.2102745170691713,0.49551473729175566,4.7437809536517e-05
ETHUSDT,BTCUSDT,down,1812,27402,7.023071163527117e-05,4.593059332591403e-05,2.4300118309357145e-05,0.1561580037265409,0.4922737306843267,4.7437809536517e-05
ETHUSDT,DOGEUSDT,down,2336,26878,0.00039910080464766425,1.6874346608485164e-05,0.00038222645803917906,2.450128028792183,0.5303938356164384,4.7437809536517e-05
ETHUSDT,SOLUSDT,down,2459,26755,-4.219025233197733e-05,5.5675350337661745e-05,-9.786560266963907e-05,-0.7035799688587001,0.5095567303782025,4.7437809536517e-05
ETHUSDT,XRPUSDT,down,2145,27069,4.0634230650313886e-06,5.087487994847669e-05,-4.68114568834453e-05,-0.3037705980020606,0.5104895104895105,4.7437809536517e-05
SOLUSDT,ADAUSDT,down,2239,26975,-8.926094105778528e-05,6.49337091957125e-05,-0.00015419465025349777,-0.8392009621239757,0.4939705225547119,5.311602514294389e-05
SOLUSDT,AVAXUSDT,down,2341,26873,1.5348487653884463e-05,5.640608599442636e-05,-4.105759834054189e-05,-0.21934129607981062,0.4980777445536096,5.311602514294389e-05
SOLUSDT,BTCUSDT,down,1812,27402,-7.145936379979287e-05,6.135376708748222e-05,-0.0001328131308872751,-0.7379017134373709,0.4624724061810154,5.311602514294389e-05
SOLUSDT,DOGEUSDT,down,2336,26878,0.0004545351034504903,1.822819989826688e-05,0.0004363069035522234,2.346081734808856,0.5081335616438356,5.311602514294389e-05
SOLUSDT,ETHUSDT,down,2159,27055,1.2495342032391417e-06,5.725499220776825e-05,-5.600545800452911e-05,-0.29671754443182086,0.4969893469198703,5.311602514294389e-05
SOLUSDT,XRPUSDT,down,2145,27069,-0.00013638849697107666,6.813273059695307e-05,-0.00020452122756802973,-1.026516583045827,0.4965034965034965,5.311602514294389e-05
XRPUSDT,ADAUSDT,down,2239,26958,-6.18650268853421e-05,2.219189216519962e-05,-8.405691905054172e-05,-0.46048619122400725,0.4970969182670835,1.574590655865911e-05
XRPUSDT,AVAXUSDT,down,2341,26856,3.3417881351687936e-05,1.4205465205126181e-05,1.9212416146561755e-05,0.1015906876264926,0.506193934216147,1.574590655865911e-05
XRPUSDT,BTCUSDT,down,1812,27385,0.0001699331864491943,5.543702755056785e-06,0.0001643894836941375,0.8571140779767846,0.48233995584988965,1.574590655865911e-05
XRPUSDT,DOGEUSDT,down,2336,26861,0.00046037647942942734,-2.2921939695244882e-05,0.0004832984191246722,2.456727768816968,0.5184075342465754,1.574590655865911e-05
XRPUSDT,ETHUSDT,down,2157,27040,5.133725907494808e-05,1.290675909646847e-05,3.843049997847961e-05,0.1760343028758932,0.5062586926286509,1.574590655865911e-05
XRPUSDT,SOLUSDT,down,2458,26739,4.433638664874754e-05,1.3117708044823964e-05,3.121867860392358e-05,0.18909007448232074,0.5012205044751831,1.574590655865911e-05
ADAUSDT,AVAXUSDT,up,2168,25308,0.00014813375104958158,3.430893077655256e-05,0.00011382482027302903,0.3580431604530755,0.5309040590405905,4.3290303987788806e-05
ADAUSDT,BTCUSDT,up,1864,25612,-0.00010087372068948873,5.3782328897926446e-05,-0.00015465604958741518,-0.5629652189278138,0.5085836909871244,4.3290303987788806e-05
ADAUSDT,DOGEUSDT,up,2372,25104,-0.00034840524195256875,8.030041532345354e-05,-0.0004287056572760223,-1.7795226490279805,0.4936762225969646,4.3290303987788806e-05
ADAUSDT,ETHUSDT,up,2050,25426,-0.00018066990988302545,6.134734947017572e-05,-0.00024201725935320116,-1.2554899389030871,0.5034146341463415,4.3290303987788806e-05
ADAUSDT,SOLUSDT,up,1812,25664,0.0001244238040394013,3.7561894461077385e-05,8.686190957832391e-05,0.2944989693847517,0.5204194260485652,4.3290303987788806e-05
ADAUSDT,XRPUSDT,up,1968,25508,3.282208813044389e-05,4.409795056169718e-05,-1.1275862431253287e-05,-0.03432831010090345,0.5096544715447154,4.3290303987788806e-05
AVAXUSDT,ADAUSDT,up,2026,22392,-0.00020554019517952964,9.023907969476485e-05,-0.00029577927487429447,-1.1122852507415042,0.5074037512339585,6.569780641704676e-05
AVAXUSDT,BTCUSDT,up,1690,22728,2.4759011965958766e-05,6.874191776086664e-05,-4.398290579490787e-05,-0.15854900187275064,0.5088757396449705,6.569780641704676e-05
AVAXUSDT,DOGEUSDT,up,2301,22117,-0.0002494650676625905,9.84866011567151e-05,-0.0003479516688193056,-1.5433709421999882,0.4906562364189483,6.569780641704676e-05
AVAXUSDT,ETHUSDT,up,1894,22524,-0.0003212053687233532,9.823175303913509e-05,-0.00041943712176248826,-1.9139471901172465,0.4720168954593453,6.569780641704676e-05
AVAXUSDT,SOLUSDT,up,1702,22716,4.2188736370510666e-05,6.745922731945931e-05,-2.5270490948948643e-05,-0.0898288213091518,0.5041128084606346,6.569780641704676e-05
AVAXUSDT,XRPUSDT,up,1847,22571,-2.2446845982418567e-05,7.291074217451484e-05,-9.535758815693341e-05,-0.3493341649549033,0.4975636166756903,6.569780641704676e-05
BTCUSDT,ADAUSDT,up,2150,27064,-7.044087523346804e-06,3.3930083676345626e-05,-4.097417119969243e-05,-0.3672713274941042,0.5251162790697674,3.091459561995694e-05
BTCUSDT,AVAXUSDT,up,2202,27012,8.062688129947736e-05,2.686208365985388e-05,5.376479763962348e-05,0.4492976612008449,0.547683923705722,3.091459561995694e-05
BTCUSDT,DOGEUSDT,up,2401,26813,-3.323631516784524e-05,3.6659060498989976e-05,-6.989537566683521e-05,-0.6934596185086007,0.5243648479800084,3.091459561995694e-05
BTCUSDT,ETHUSDT,up,2104,27110,-0.00018392010508216992,4.7587860477104693e-05,-0.00023150796555927462,-2.2271804024085604,0.5057034220532319,3.091459561995694e-05
BTCUSDT,SOLUSDT,up,1836,27378,0.00014823108087826353,2.3047217910326917e-05,0.00012518386296793662,1.0585203110147072,0.5266884531590414,3.091459561995694e-05
BTCUSDT,XRPUSDT,up,1994,27220,0.0001495169066808188,2.2226388116086314e-05,0.0001272905185647325,1.0601521861182377,0.5280842527582749,3.091459561995694e-05
DOGEUSDT,ADAUSDT,up,2149,27020,2.970774011534922e-05,9.927021198081332e-05,-6.95624718654641e-05,-0.26694687676974677,0.5309446254071661,9.414525905000036e-05
DOGEUSDT,AVAXUSDT,up,2200,26969,0.00016393332025755697,8.845228805898758e-05,7.548103219856939e-05,0.2798229388308895,0.5372727272727272,9.414525905000036e-05
DOGEUSDT,BTCUSDT,up,1962,27207,-5.932805558721131e-06,0.00010136226800954431,-0.00010729507356826543,-0.44865698549875754,0.5254841997961264,9.414525905000036e-05
DOGEUSDT,ETHUSDT,up,2103,27066,-0.00010252651962356431,0.00010942645134108539,-0.0002119529709646497,-0.9978273102029784,0.4969091773656681,9.414525905000036e-05
DOGEUSDT,SOLUSDT,up,1836,27333,0.0004643994673056985,6.927470966436902e-05,0.00039512475764132946,1.4391987240837842,0.5315904139433552,9.414525905000036e-05
DOGEUSDT,XRPUSDT,up,1994,27175,0.00031321747144898507,7.80705583499608e-05,0.00023514691309902428,0.8775299667760711,0.5325977933801405,9.414525905000036e-05
ETHUSDT,ADAUSDT,up,2150,27064,-0.00011863797310460598,6.0631089638438907e-05,-0.00017926906274304488,-1.1388232493414385,0.5274418604651163,4.7437809536517e-05
ETHUSDT,AVAXUSDT,up,2202,27012,-7.118365959488088e-07,5.136293617592504e-05,-5.2074772771873845e-05,-0.29596247840266593,0.5472297910990009,4.7437809536517e-05
ETHUSDT,BTCUSDT,up,1962,27252,0.0001220799475189655,4.206397001202104e-05,8.001597750694446e-05,0.5667977288479751,0.5219164118246687,4.7437809536517e-05
ETHUSDT,DOGEUSDT,up,2401,26813,-0.00010302454280962839,6.0911128746717104e-05,-0.0001639356715563455,-1.131282254028989,0.5139525197834236,4.7437809536517e-05
ETHUSDT,SOLUSDT,up,1836,27378,0.00017242249867557562,3.905619330233952e-05,0.00013336630537323608,0.7504764962689394,0.528322440087146,4.7437809536517e-05
ETHUSDT,XRPUSDT,up,1994,27220,0.00021331635995400325,3.528638302907881e-05,0.00017802997692492443,1.0351807908453947,0.5391173520561685,4.7437809536517e-05
SOLUSDT,ADAUSDT,up,2150,27064,-0.00014988903171587054,6.924301569299012e-05,-0.00021913204740886067,-1.0290391336501687,0.5153488372093024,5.311602514294389e-05
SOLUSDT,AVAXUSDT,up,2202,27012,0.00014939033245667046,4.526780862047884e-05,0.00010412252383619162,0.4754730454685951,0.5367847411444142,5.311602514294389e-05
SOLUSDT,BTCUSDT,up,1962,27252,4.8636793094136344e-05,5.34385061821249e-05,-4.801713087988557e-06,-0.02488728018179795,0.5239551478083588,5.311602514294389e-05
SOLUSDT,DOGEUSDT,up,2401,26813,-8.244316477882742e-05,6.525482404654188e-05,-0.00014769798882536932,-0.8057579790688557,0.5127030403998334,5.311602514294389e-05
SOLUSDT,ETHUSDT,up,2104,27110,-0.0001454300680511962,6.852513543731758e-05,-0.0002139552034885138,-1.1930104458077222,0.5019011406844106,5.311602514294389e-05
SOLUSDT,XRPUSDT,up,1994,27220,0.00021884913092008417,4.0975253176756625e-05,0.00017787387774332756,0.8398942781058091,0.5245737211634904,5.311602514294389e-05
XRPUSDT,ADAUSDT,up,2150,27047,-0.00010089753457773609,2.501804019430262e-05,-0.0001259155747720387,-0.5707429290915123,0.5386046511627907,1.574590655865911e-05
XRPUSDT,AVAXUSDT,up,2202,26995,0.00040505598604298216,-1.6010374049767594e-05,0.0004210663600927498,1.7531865045176218,0.5622161671207992,1.574590655865911e-05
XRPUSDT,BTCUSDT,up,1961,27236,-8.2542102404293e-05,2.2822672074019256e-05,-0.00010536477447831225,-0.4914646237724302,0.5150433452320244,1.574590655865911e-05
XRPUSDT,DOGEUSDT,up,2401,26796,-3.292230619206812e-05,2.0106720815059154e-05,-5.302902700712727e-05,-0.2751167344008393,0.5185339441899208,1.574590655865911e-05
XRPUSDT,ETHUSDT,up,2104,27093,-0.0002031295736644782,3.274343397863774e-05,-0.00023587300764311595,-1.3259531322452653,0.5052281368821293,1.574590655865911e-05
XRPUSDT,SOLUSDT,up,1836,27361,0.00032194245283587733,-4.8007422833046996e-06,0.00032674319511918204,1.4293932284461686,0.5392156862745098,1.574590655865911e-05
