target,leader,direction,event_count,control_count,event_mean_return,control_mean_return,delta_mean_return,delta_t_stat,event_win_rate,baseline_mean_return
ADAUSDT,AVAXUSDT,down,4428,48989,0.00011441245464929838,-9.534744710961183e-06,0.00012394719936025957,0.881216266021786,0.4911924119241192,7.398532403881844e-07
ADAUSDT,BTCUSDT,down,4002,49415,2.337512000382397e-05,-1.0933216576644451e-06,2.4468441661488418e-05,0.16474534396452672,0.48125937031484256,7.398532403881844e-07
ADAUSDT,DOGEUSDT,down,4243,49174,0.00047282852581362957,-3.9994523416549696e-05,0.0005128230492301793,3.2446773520488894,0.5022389818524629,7.398532403881844e-07
ADAUSDT,ETHUSDT,down,4418,48999,-4.11210695211751e-05,4.514247753757565e-06,-4.5635317274932664e-05,-0.29303124126114566,0.4932095971027614,7.398532403881844e-07
ADAUSDT,SOLUSDT,down,4640,48777,0.00020198533106266305,-1.8403985394529e-05,0.00022038931645719206,1.7275598886639083,0.4959051724137931,7.398532403881844e-07
ADAUSDT,XRPUSDT,down,4038,49379,6.596864556225509e-05,-4.594273886441009e-06,7.05629194486961e-05,0.4999821285268261,0.4913323427439326,7.398532403881844e-07
AVAXUSDT,ADAUSDT,down,3988,42438,0.000331236025671104,1.436198561946778e-05,0.00031687404005163624,1.952307936452553,0.4929789368104313,4.158151070726181e-05
AVAXUSDT,BTCUSDT,down,3313,43113,7.416643954329826e-05,3.907753582187251e-05,3.508890372142576e-05,0.20205871074516651,0.4841533353456082,4.158151070726181e-05
AVAXUSDT,DOGEUSDT,down,3920,42506,0.0005692304479200463,-7.07947442128747e-06,0.0005763099223413338,3.4230933806852137,0.4997448979591837,4.158151070726181e-05
AVAXUSDT,ETHUSDT,down,3977,42449,0.0001034061612995317,3.5789227369480996e-05,6.76169339300507e-05,0.3970247136271583,0.5028916268544129,4.158151070726181e-05
AVAXUSDT,SOLUSDT,down,4294,42132,0.00032926846966497067,1.226109388004255e-05,0.00031700737578492814,2.1024512337460783,0.5016301816488123,4.158151070726181e-05
AVAXUSDT,XRPUSDT,down,3735,42691,0.00022962633562956028,2.5129625741231843e-05,0.00020449670988832843,1.1906974877051497,0.492904953145917,4.158151070726181e-05
BTCUSDT,ADAUSDT,down,4399,53999,0.0001347790146987885,2.2669634867533632e-05,0.00011210937983125488,1.3883632692435508,0.5026142305069334,3.1114601508132454e-05
BTCUSDT,AVAXUSDT,down,4504,53894,9.729525584944865e-05,2.5583787926782253e-05,7.17114679226664e-05,0.8389846255768113,0.49511545293072823,3.1114601508132454e-05
BTCUSDT,DOGEUSDT,down,4419,53979,0.00022247652757859658,1.544872493936718e-05,0.0002070278026392294,2.5696616958803125,0.5091649694501018,3.1114601508132454e-05
BTCUSDT,ETHUSDT,down,4625,53773,6.617120331360753e-05,2.809939344181066e-05,3.807180987179687e-05,0.4887989339237946,0.5061621621621621,3.1114601508132454e-05
BTCUSDT,SOLUSDT,down,4839,53559,9.796213733857859e-05,2.5074996103185976e-05,7.288714123539261e-05,0.9493344456248013,0.51828890266584,3.1114601508132454e-05
BTCUSDT,XRPUSDT,down,4185,54213,-2.8400674323449437e-05,3.570891337715226e-05,-6.410958770060169e-05,-0.7788216470223542,0.5063321385902031,3.1114601508132454e-05
DOGEUSDT,ADAUSDT,down,4352,51884,0.00028746854948090195,2.802033667959489e-05,0.0002594482128013071,1.8547752378539974,0.49402573529411764,4.8098553873408244e-05
DOGEUSDT,AVAXUSDT,down,4465,51771,0.00018841946550743525,3.599654946078476e-05,0.0001524229160466505,1.0153738642210923,0.5124300111982083,4.8098553873408244e-05
DOGEUSDT,BTCUSDT,down,4193,52043,6.711675659548959e-05,4.656629547143896e-05,2.0550461124050624e-05,0.15976356228764318,0.4946339136656332,4.8098553873408244e-05
DOGEUSDT,ETHUSDT,down,4560,51676,6.678158884463269e-05,4.644992318471748e-05,2.033166565991521e-05,0.1406945331604195,0.5059210526315789,4.8098553873408244e-05
DOGEUSDT,SOLUSDT,down,4745,51491,0.0001825286911286455,3.571054429355737e-05,0.00014681814683508812,1.1124388018517097,0.503477344573235,4.8098553873408244e-05
DOGEUSDT,XRPUSDT,down,4104,52132,-3.6378430822336766e-05,5.474885589886933e-05,-9.112728672120609e-05,-0.6051888850797658,0.5021929824561403,4.8098553873408244e-05
ETHUSDT,ADAUSDT,down,4399,53999,0.00021327005437629461,3.355719770194952e-05,0.0001797128566743451,1.6927135383842637,0.5046601500340987,4.709459378589836e-05
ETHUSDT,AVAXUSDT,down,4504,53894,0.0001892225508016632,3.521675361075817e-05,0.000154005797190905,1.3850330878968216,0.4997779751332149,4.709459378589836e-05
ETHUSDT,BTCUSDT,down,4352,54046,7.567757692413147e-05,4.4792977706677135e-05,3.088459921745434e-05,0.31959063440984686,0.4928768382352941,4.709459378589836e-05
ETHUSDT,DOGEUSDT,down,4419,53979,0.00033784181021437174,2.3292523547520028e-05,0.00031454928666685173,2.8584050118693076,0.5143697669155918,4.709459378589836e-05
ETHUSDT,SOLUSDT,down,4839,53559,0.00013536719296172235,3.9119256169217453e-05,9.624793679250489e-05,0.9831251711528225,0.5116759661087001,4.709459378589836e-05
ETHUSDT,XRPUSDT,down,4185,54213,6.905753302015018e-05,4.539915356500403e-05,2.3658379455146147e-05,0.219499270168173,0.5080047789725209,4.709459378589836e-05
SOLUSDT,ADAUSDT,down,4380,52824,8.540847483491075e-05,6.4934360746126925e-06,7.891503876029806e-05,0.5390564776130137,0.48926940639269406,1.2535808457140237e-05
SOLUSDT,AVAXUSDT,down,4493,52711,0.00010214802055783043,4.897409091383534e-06,9.72506114664469e-05,0.6189909912629594,0.493879367905631,1.2535808457140237e-05
SOLUSDT,BTCUSDT,down,4272,52932,-5.464368352032669e-05,1.7957685388443392e-05,-7.260136890877009e-05,-0.5448610570417117,0.4691011235955056,1.2535808457140237e-05
SOLUSDT,DOGEUSDT,down,4373,52831,0.00024711067405995085,-6.8807440836235416e-06,0.0002539914181435744,1.752591485361065,0.4873084838783444,1.2535808457140237e-05
SOLUSDT,ETHUSDT,down,4594,52610,-4.712132895194319e-05,1.7745177194211693e-05,-6.486650614615488e-05,-0.47015574791830383,0.49216369177187635,1.2535808457140237e-05
SOLUSDT,XRPUSDT,down,4157,53047,-6.479084556580411e-05,1.8595470658082414e-05,-8.338631622388653e-05,-0.5491463170512584,0.4926629781092134,1.2535808457140237e-05
XRPUSDT,ADAUSDT,down,4398,53814,0.00032905240656333484,8.594797643147689e-05,0.00024310443013185796,1.7845642645879893,0.5063665302410186,0.00010431486442226764
XRPUSDT,AVAXUSDT,down,4504,53708,0.00015513381066424367,0.00010005314300508843,5.508066765915524e-05,0.3775732271295578,0.5084369449378331,0.00010431486442226764
XRPUSDT,BTCUSDT,down,4334,53878,8.650692217071326e-05,0.00010574735303948129,-1.924043086876803e-05,-0.1624420977615343,0.49192431933548686,0.00010431486442226764
XRPUSDT,DOGEUSDT,down,4416,53796,0.0004157838169277856,7.874703606580308e-05,0.0003370367808619825,2.5767863454323696,0.5036231884057971,0.00010431486442226764
XRPUSDT,ETHUSDT,down,4620,53592,0.00023016651651516898,9.346558406943133e-05,0.00013670093244573766,0.9737319056433656,0.5134199134199134,0.00010431486442226764
XRPUSDT,SOLUSDT,down,4834,53378,0.00024629888206409043,9.145655685584383e-05,0.0001548423252082466,1.2903471085290419,0.5070335126189491,0.00010431486442226764
ADAUSDT,AVAXUSDT,up,4148,49269,0.00030452756321027667,-2.483629851741283e-05,0.0003293638617276895,1.6826120377771996,0.5274831243972999,7.398532403881844e-07
ADAUSDT,BTCUSDT,up,3652,49765,-0.0001009559318648978,8.202789183410479e-06,-0.00010915872104830827,-0.6677384082363572,0.49808324205914567,7.398532403881844e-07
ADAUSDT,DOGEUSDT,up,4376,49041,-0.00022018997394908547,2.0453744143533234e-05,-0.0002406437180926187,-1.5075089981866021,0.5070840950639853,7.398532403881844e-07
ADAUSDT,ETHUSDT,up,3956,49461,-8.052163744053002e-05,7.23932670703286e-06,-8.776096414756288e-05,-0.645691477724329,0.5030333670374115,7.398532403881844e-07
ADAUSDT,SOLUSDT,up,3909,49508,8.977798889477355e-05,-6.2903251605367745e-06,9.606831405531032e-05,0.5706701643498678,0.5078025070350474,7.398532403881844e-07
ADAUSDT,XRPUSDT,up,3654,49763,6.580661231740372e-05,-4.03787193026903e-06,6.984448424767275e-05,0.34900221156406147,0.5054734537493158,7.398532403881844e-07
AVAXUSDT,ADAUSDT,up,3820,42606,0.0002176016608107593,2.5799766976440774e-05,0.00019180189383431853,1.0072660406955254,0.5167539267015707,4.158151070726181e-05
AVAXUSDT,BTCUSDT,up,3129,43297,-0.00026946647880327296,6.406041592421593e-05,-0.0003335268947274889,-1.7827842810777619,0.49185043144774687,4.158151070726181e-05
AVAXUSDT,DOGEUSDT,up,4072,42354,-0.0002684285611592275,7.138651171402255e-05,-0.00033981507287325006,-1.9829178829004115,0.49729862475442044,4.158151070726181e-05
AVAXUSDT,ETHUSDT,up,3523,42903,-7.271323452289762e-05,5.096687740529811e-05,-0.00012368011192819572,-0.7184176046645985,0.48396253193301164,4.158151070726181e-05
AVAXUSDT,SOLUSDT,up,3590,42836,0.00012960529147529253,3.420441263654487e-05,9.540087883874767e-05,0.5111898241924696,0.509192200557103,4.158151070726181e-05
AVAXUSDT,XRPUSDT,up,3363,43063,0.00015462071815206362,3.275372688734985e-05,0.00012186699126471377,0.6326024758035348,0.5060957478441868,4.158151070726181e-05
BTCUSDT,ADAUSDT,up,4240,54158,7.083360153486304e-05,2.8005022865764987e-05,4.282857866909805e-05,0.5053856012344435,0.532311320754717,3.1114601508132454e-05
BTCUSDT,AVAXUSDT,up,4229,54169,0.00012135586525532117,2.4069422450242132e-05,9.728644280507904e-05,1.020362259809857,0.5488295105225822,3.1114601508132454e-05
BTCUSDT,DOGEUSDT,up,4517,53881,-0.00011253095582237984,4.315682385853286e-05,-0.00015568777968091272,-1.943985137825238,0.5235775957493912,3.1114601508132454e-05
BTCUSDT,ETHUSDT,up,4151,54247,-4.835076097010356e-05,3.719531969802606e-05,-8.554608066812962e-05,-1.047438813469067,0.5145748012527102,3.1114601508132454e-05
BTCUSDT,SOLUSDT,up,4070,54328,6.657273396817961e-05,2.8458243845189006e-05,3.81144901229906e-05,0.4502125649411922,0.5184275184275184,3.1114601508132454e-05
BTCUSDT,XRPUSDT,up,3841,54557,0.00011358664355936291,2.530828676357583e-05,8.827835679578709e-05,0.9940336622193711,0.5298099453267379,3.1114601508132454e-05
DOGEUSDT,ADAUSDT,up,4182,52054,0.0001729479021131946,3.806820127151816e-05,0.00013487970084167644,0.7940767271706531,0.5392156862745098,4.8098553873408244e-05
DOGEUSDT,AVAXUSDT,up,4193,52043,0.0001721699316427495,3.8102372120111006e-05,0.00013406755952263848,0.7269217058464085,0.5342237061769616,4.8098553873408244e-05
