coefficient,cluster_std_error,cluster_t_stat,cluster_p_value,ci_lower,ci_upper,outcome_mean,outcome_std,split,family,outcome,horizon_minutes,unit,q_value_bh_fdr,effect_threshold,passes_q_value,passes_effect_size,passes_predeclared_criteria
-0.20705592012187468,0.007330345090940418,-28.24640825952046,1.5755341869592135e-175,-0.22142313249436787,-0.1926887077493815,-0.056421061596194644,0.9084130328490354,oos,mechanism,log_amihud_illiquidity,,standard_deviation,2.6258903115986893e-175,0.05,True,True,True
-0.10834157260289005,0.01447991017809555,-7.482199217422185,7.30890359328063e-14,-0.1367216750513323,-0.07996147015444782,-0.45390833803594377,1.1917197386091243,oos,mechanism,zero_tick_share,,standard_deviation,7.30890359328063e-14,0.05,True,True,True
-0.5370592147210316,0.008054558433652183,-66.67767316420256,0.0,-0.5528458591623632,-0.5212725702797,0.11921473082571235,0.9263814617620774,oos,mechanism,log_mean_intertrade_ms,,standard_deviation,0.0,0.05,True,True,True
0.5026772089083126,0.009980710838177028,50.36487050456682,0.0,0.48311537512537706,0.5222390426912481,-0.0398063983747813,0.9472917296813634,oos,mechanism,log_quote_volume,,standard_deviation,0.0,0.05,True,True,True
-0.120141514405306,0.007689673148001972,-15.623747861965068,5.01680137967183e-55,-0.13521299682827462,-0.1050700319823374,0.18407671415982865,1.0981850026329831,oos,mechanism,abs_aggressor_imbalance,,standard_deviation,6.271001724589788e-55,0.05,True,True,True
